,Metabolite_Conc,Metabolite,Carbon_Source,Strain,Replicate,Timepoint,Metabolite value,log10(Metabolite value [gDW/mmol],log10(Metabolite concentration)
886,2.94,Butyric acid,L-Malate,Pseudomonas,1,28,,,0.46834733041215726
887,0.242,Methionine,L-Malate,Pseudomonas,1,28,0.13381975164876714,-0.8734797804472477,-0.6161846340195687
888,2.45,Serine,L-Malate,Pseudomonas,1,28,0.04649669336960205,-1.3325779310325618,0.3891660843645325
889,0.00854,Alanine,L-Malate,Pseudomonas,1,28,0.04989889044519913,-1.3019091112680896,-2.068542129310995
890,139.0,Acetic acid,L-Malate,Pseudomonas,1,28,0.029485707990084542,-1.5303884397872947,2.143014800254095
891,371.0,Pyruvic acid,L-Malate,Pseudomonas,1,28,0.04196043060145094,-1.3771600636892878,2.569373909615046
892,1.4,Acetyl-ornithine,L-Malate,Pseudomonas,1,28,0.1292834888809935,-0.8884569364169637,0.146128035678238
893,0.0,Putrescine,L-Malate,Pseudomonas,1,28,0.09866371519852146,-1.0058425351353966,-inf
894,0.813,Asparagine,L-Malate,Pseudomonas,1,28,0.060105481672767525,-1.2210859181524671,-0.08990945440593186
895,0.169,Fumaric acid,L-Malate,Pseudomonas,1,28,0.05103295613670955,-1.2921492739825582,-0.7721132953863264
896,0.0897,alpha-Ketoglutaric acid,L-Malate,Pseudomonas,1,28,0.06804394151666004,-1.1672105373675736,-1.0472075569559078
897,0.79,Valeric acid,L-Malate,Pseudomonas,1,28,,,-0.10237290870955855
898,3.23,Citric acid,L-Malate,Pseudomonas,1,28,0.07711646705163,-1.1128528750482738,0.5092025223311029
899,0.228,Hippuric acid,L-Malate,Pseudomonas,1,28,,,-0.6420651529995461
900,0.0,Alanine,L-Malate,Pseudomonas,2,28,0.04989889044519913,-1.3019091112680896,-inf
901,2.46,beta-Hydroxybutyric acid,L-Malate,Pseudomonas,2,28,,,0.39093510710337914
902,7.21,Propionic acid,L-Malate,Pseudomonas,2,28,0.05897141598110167,-1.2293584441164453,0.857935264719429
903,2.72,alpha-Ketoglutaric acid,L-Malate,Pseudomonas,2,28,0.06804394151666004,-1.1672105373675736,0.43456890403419873
904,0.0,Putrescine,L-Malate,Pseudomonas,2,28,0.09866371519852146,-1.0058425351353966,-inf
905,0.0,Valine,L-Malate,Pseudomonas,2,28,0.09866371519851036,-1.0058425351354454,-inf
906,393.0,Pyruvic acid,L-Malate,Pseudomonas,2,28,0.04196043060145094,-1.3771600636892878,2.5943925503754266
907,1.94,Butyric acid,L-Malate,Pseudomonas,2,28,,,0.287801729930226
908,0.269,Methionine,L-Malate,Pseudomonas,2,28,0.13381975164876714,-0.8734797804472477,-0.5702477199975919
909,2.19,Acetyl-ornithine,L-Malate,Pseudomonas,2,28,0.1292834888809935,-0.8884569364169637,0.34044411484011833
910,2.67,Glycine,L-Malate,Pseudomonas,2,28,0.030619773682549756,-1.513998023591482,0.42651126136457523
911,87.0,Succinic acid,L-Malate,Pseudomonas,2,28,0.05556921890500499,-1.2551657077247933,1.9395192526186185
912,16.5,Fumaric acid,L-Malate,Pseudomonas,2,28,0.05103295613670955,-1.2921492739825582,1.2174839442139063
913,0.0,Serine,L-Malate,Pseudomonas,2,28,0.04649669336960205,-1.3325779310325618,-inf
914,136.0,Acetic acid,L-Malate,Pseudomonas,2,28,0.029485707990084542,-1.5303884397872947,2.1335389083702174
915,0.0,Asparagine,L-Malate,Pseudomonas,2,28,0.060105481672767525,-1.2210859181524671,-inf
916,4.35,Citric acid,L-Malate,Pseudomonas,2,28,0.07711646705163,-1.1128528750482738,0.6384892569546373
917,0.0,Lactic acid,L-Malate,Pseudomonas,2,28,0.046496693369506126,-1.3325779310334578,-inf
918,0.207,Hippuric acid,L-Malate,Pseudomonas,2,28,,,-0.6840296545430823
919,0.492,Valeric acid,L-Malate,Pseudomonas,2,28,,,-0.30803489723263966
920,0.325,Serine,L-Malate,Pseudomonas,1,48,0.04649669336960205,-1.3325779310325618,-0.4881166390211256
921,0.555,beta-Hydroxybutyric acid,L-Malate,Pseudomonas,1,48,,,-0.2557070168773237
922,0.532,Pyruvic acid,L-Malate,Pseudomonas,1,48,0.04196043060145094,-1.3771600636892878,-0.2740883677049518
923,0.0,Lactic acid,L-Malate,Pseudomonas,1,48,0.046496693369506126,-1.3325779310334578,-inf
924,0.153,Fumaric acid,L-Malate,Pseudomonas,1,48,0.05103295613670955,-1.2921492739825582,-0.8153085691824012
925,0.0,Valine,L-Malate,Pseudomonas,1,48,0.09866371519851036,-1.0058425351354454,-inf
926,2.65,Citric acid,L-Malate,Pseudomonas,1,48,0.07711646705163,-1.1128528750482738,0.42324587393680785
927,0.0,alpha-Ketoglutaric acid,L-Malate,Pseudomonas,1,48,0.06804394151666004,-1.1672105373675736,-inf
928,0.0,Putrescine,L-Malate,Pseudomonas,1,48,0.09866371519852146,-1.0058425351353966,-inf
929,1.28,Valeric acid,L-Malate,Pseudomonas,1,48,,,0.10720996964786837
930,0.0,Alanine,L-Malate,Pseudomonas,1,48,0.04989889044519913,-1.3019091112680896,-inf
931,0.19,Succinic acid,L-Malate,Pseudomonas,1,48,0.05556921890500499,-1.2551657077247933,-0.721246399047171
932,0.0,Glycine,L-Malate,Pseudomonas,1,48,0.030619773682549756,-1.513998023591482,-inf
933,1.46,Acetyl-ornithine,L-Malate,Pseudomonas,1,48,0.1292834888809935,-0.8884569364169637,0.1643528557844371
934,0.0,Asparagine,L-Malate,Pseudomonas,1,48,0.060105481672767525,-1.2210859181524671,-inf
935,4.7,Butyric acid,L-Malate,Pseudomonas,1,48,,,0.6720978579357175
936,11.4,Propionic acid,L-Malate,Pseudomonas,1,48,0.05897141598110167,-1.2293584441164453,1.0569048513364727
937,194.0,Acetic acid,L-Malate,Pseudomonas,1,48,0.029485707990084542,-1.5303884397872947,2.287801729930226
938,0.269,Hippuric acid,L-Malate,Pseudomonas,1,48,,,-0.5702477199975919
939,0.0974,Methionine,L-Malate,Pseudomonas,1,48,0.13381975164876714,-0.8734797804472477,-1.0114410431213845
940,0.0,Serine,L-Malate,Pseudomonas,2,48,0.04649669336960205,-1.3325779310325618,-inf
941,0.869,beta-Hydroxybutyric acid,L-Malate,Pseudomonas,2,48,,,-0.060980223551333534
942,0.0,Valine,L-Malate,Pseudomonas,2,48,0.09866371519851036,-1.0058425351354454,-inf
943,0.0,Alanine,L-Malate,Pseudomonas,2,48,0.04989889044519913,-1.3019091112680896,-inf
944,0.24,Succinic acid,L-Malate,Pseudomonas,2,48,0.05556921890500499,-1.2551657077247933,-0.619788758288394
945,0.0,Lactic acid,L-Malate,Pseudomonas,2,48,0.046496693369506126,-1.3325779310334578,-inf
946,0.139,Fumaric acid,L-Malate,Pseudomonas,2,48,0.05103295613670955,-1.2921492739825582,-0.8569851997459049
947,0.0,Glycine,L-Malate,Pseudomonas,2,48,0.030619773682549756,-1.513998023591482,-inf
948,276.0,Acetic acid,L-Malate,Pseudomonas,2,48,0.029485707990084542,-1.5303884397872947,2.4409090820652177
949,4.62,Butyric acid,L-Malate,Pseudomonas,2,48,,,0.6646419755561255
950,0.107,Methionine,L-Malate,Pseudomonas,2,48,0.13381975164876714,-0.8734797804472477,-0.9706162223147904
951,0.0,alpha-Ketoglutaric acid,L-Malate,Pseudomonas,2,48,0.06804394151666004,-1.1672105373675736,-inf
952,12.3,Propionic acid,L-Malate,Pseudomonas,2,48,0.05897141598110167,-1.2293584441164453,1.089905111439398
953,148.0,Pyruvic acid,L-Malate,Pseudomonas,2,48,0.04196043060145094,-1.3771600636892878,2.1702617153949575
954,1.59,Citric acid,L-Malate,Pseudomonas,2,48,0.07711646705163,-1.1128528750482738,0.2013971243204515
955,4.33,Acetyl-ornithine,L-Malate,Pseudomonas,2,48,0.1292834888809935,-0.8884569364169637,0.6364878963533654
956,1.18,Valeric acid,L-Malate,Pseudomonas,2,48,,,0.07188200730612536
957,0.0,Asparagine,L-Malate,Pseudomonas,2,48,0.060105481672767525,-1.2210859181524671,-inf
958,0.22,Hippuric acid,L-Malate,Pseudomonas,2,48,,,-0.6575773191777937
959,0.0,Putrescine,L-Malate,Pseudomonas,2,48,0.09866371519852146,-1.0058425351353966,-inf
960,0.0,Serine,Acetate,Pputida,1,48,0.04600385773083637,-1.3372057482974136,-inf
961,0.0,Alanine,Acetate,Pputida,1,48,0.04936999366246253,-1.3065369285300683,-inf
962,0.0,Valine,Acetate,Pputida,1,48,0.09761794201429419,-1.0104703523981728,-inf
963,1.83,Butyric acid,Acetate,Pputida,1,48,,,0.26245108973042947
964,1.19,beta-Hydroxybutyric acid,Acetate,Pputida,1,48,,,0.07554696139253074
965,2.91,Glycine,Acetate,Pputida,1,48,0.030295223384069203,-1.5186258408531774,0.4638929889859073
966,0.253,Succinic acid,Acetate,Pputida,1,48,0.059468401456952424,-1.2257137354162315,-0.5968794788241821
967,8.18,Propionic acid,Acetate,Pputida,1,48,0.05834635614626604,-1.233986261383545,0.912753303671323
968,0.0,Lactic acid,Acetate,Pputida,1,48,0.0460038577309112,-1.3372057482967072,-inf
969,0.108,Fumaric acid,Acetate,Pputida,1,48,0.05498022021509508,-1.2597935249871104,-0.9665762445130504
970,3060.0,Acetic acid,Acetate,Pputida,1,48,,,3.48572142648158
971,0.0,Asparagine,Acetate,Pputida,1,48,0.06395658269936488,-1.1941147493419602,-inf
972,0.284,Methionine,Acetate,Pputida,1,48,0.1368895278821447,-0.8636297743419447,-0.5466816599529624
973,1.31,Acetyl-ornithine,Acetate,Pputida,1,48,0.1324013466404539,-0.8781075977094303,0.11727129565576427
974,0.0,Hippuric acid,Acetate,Pputida,1,48,,,-inf
975,0.877,Valeric acid,Acetate,Pputida,1,48,,,-0.05700040663395948
976,0.0,Pyruvic acid,Acetate,Pputida,1,48,0.0415156764883684,-1.3817878809547062,-inf
977,0.0,alpha-Ketoglutaric acid,Acetate,Pputida,1,48,0.07181089987244871,-1.1438096310337238,-inf
978,0.0,Putrescine,Acetate,Pputida,1,48,0.10210612325650681,-0.9909482126949487,-inf
979,4.62,Citric acid,Acetate,Pputida,1,48,0.0807872623566408,-1.0926571085856114,0.6646419755561255
980,10.8,Propionic acid,Acetate,Pputida,2,48,0.05834635614626604,-1.233986261383545,1.0334237554869496
981,0.0,alpha-Ketoglutaric acid,Acetate,Pputida,2,48,0.07181089987244871,-1.1438096310337238,-inf
982,2.65,Glycine,Acetate,Pputida,2,48,0.030295223384069203,-1.5186258408531774,0.42324587393680785
983,0.0,Valine,Acetate,Pputida,2,48,0.09761794201429419,-1.0104703523981728,-inf
984,1.89,Butyric acid,Acetate,Pputida,2,48,,,0.2764618041732441
985,1.35,beta-Hydroxybutyric acid,Acetate,Pputida,2,48,,,0.13033376849500614
986,1.54,Acetyl-ornithine,Acetate,Pputida,2,48,0.1324013466404539,-0.8781075977094303,0.18752072083646307
987,0.0,Pyruvic acid,Acetate,Pputida,2,48,0.0415156764883684,-1.3817878809547062,-inf
988,0.0,Alanine,Acetate,Pputida,2,48,0.04936999366246253,-1.3065369285300683,-inf
989,0.0708,Fumaric acid,Acetate,Pputida,2,48,0.05498022021509508,-1.2597935249871104,-1.1499667423102309
990,0.0,Serine,Acetate,Pputida,2,48,0.04600385773083637,-1.3372057482974136,-inf
991,1770.0,Acetic acid,Acetate,Pputida,2,48,,,3.247973266361807
992,0.0,Asparagine,Acetate,Pputida,2,48,0.06395658269936488,-1.1941147493419602,-inf
993,0.0,Putrescine,Acetate,Pputida,2,48,0.10210612325650681,-0.9909482126949487,-inf
994,0.0,Hippuric acid,Acetate,Pputida,2,48,,,-inf
995,0.651,Valeric acid,Acetate,Pputida,2,48,,,-0.18641901143180803
996,0.164,Methionine,Acetate,Pputida,2,48,0.1368895278821447,-0.8636297743419447,-0.7851561519523022
997,0.0,Lactic acid,Acetate,Pputida,2,48,0.0460038577309112,-1.3372057482967072,-inf
998,0.221,Succinic acid,Acetate,Pputida,2,48,0.059468401456952424,-1.2257137354162315,-0.6556077263148893
999,3.7,Citric acid,Acetate,Pputida,2,48,0.0807872623566408,-1.0926571085856114,0.568201724066995
1000,0.0,Serine,Acetate,Pseudomonas,1,48,0.04600385773083637,-1.3372057482974136,-inf
1001,0.0766,Fumaric acid,Acetate,Pseudomonas,1,48,0.05498022021509508,-1.2597935249871104,-1.1157712303673961
1002,0.0,Lactic acid,Acetate,Pseudomonas,1,48,0.0460038577309112,-1.3372057482967072,-inf
1003,0.0,Alanine,Acetate,Pseudomonas,1,48,0.04936999366246253,-1.3065369285300683,-inf
1004,1.11,beta-Hydroxybutyric acid,Acetate,Pseudomonas,1,48,,,0.045322978786657475
1005,0.465,Succinic acid,Acetate,Pseudomonas,1,48,0.059468401456952424,-1.2257137354162315,-0.33254704711004607
1006,2.16,Butyric acid,Acetate,Pseudomonas,1,48,,,0.3344537511509309
1007,2.61,Glycine,Acetate,Pseudomonas,1,48,0.030295223384069203,-1.5186258408531774,0.41664050733828095
1008,9.86,Propionic acid,Acetate,Pseudomonas,1,48,0.05834635614626604,-1.233986261383545,0.9938769149412112
1009,0.0,Asparagine,Acetate,Pseudomonas,1,48,0.06395658269936488,-1.1941147493419602,-inf
1010,0.0,Pyruvic acid,Acetate,Pseudomonas,1,48,0.0415156764883684,-1.3817878809547062,-inf
1011,0.0,alpha-Ketoglutaric acid,Acetate,Pseudomonas,1,48,0.07181089987244871,-1.1438096310337238,-inf
1012,0.0,Valine,Acetate,Pseudomonas,1,48,0.09761794201429419,-1.0104703523981728,-inf
1013,9.39,Citric acid,Acetate,Pseudomonas,1,48,0.0807872623566408,-1.0926571085856114,0.9726655922661109
1014,0.0,Putrescine,Acetate,Pseudomonas,1,48,0.10210612325650681,-0.9909482126949487,-inf
1015,6560.0,Acetic acid,Acetate,Pseudomonas,1,48,,,3.8169038393756605
1016,0.539,Valeric acid,Acetate,Pseudomonas,1,48,,,-0.2684112348132613
1017,0.0,Methionine,Acetate,Pseudomonas,1,48,0.1368895278821447,-0.8636297743419447,-inf
1018,0.749,Acetyl-ornithine,Acetate,Pseudomonas,1,48,0.1324013466404539,-0.8781075977094303,-0.12551818230053352
1019,0.0,Hippuric acid,Acetate,Pseudomonas,1,48,,,-inf
1020,0.708,Acetyl-ornithine,Acetate,Pseudomonas,2,48,0.1324013466404539,-0.8781075977094303,-0.149966742310231
1021,0.0,Pyruvic acid,Acetate,Pseudomonas,2,48,0.0415156764883684,-1.3817878809547062,-inf
1022,3.25,Glycine,Acetate,Pseudomonas,2,48,0.030295223384069203,-1.5186258408531774,0.5118833609788743
1023,3.19,beta-Hydroxybutyric acid,Acetate,Pseudomonas,2,48,,,0.5037906830571811
1024,0.0,Hippuric acid,Acetate,Pseudomonas,2,48,,,-inf
1025,0.0,Asparagine,Acetate,Pseudomonas,2,48,0.06395658269936488,-1.1941147493419602,-inf
1026,0.109,alpha-Ketoglutaric acid,Acetate,Pseudomonas,2,48,0.07181089987244871,-1.1438096310337238,-0.9625735020593764
1027,0.0,Serine,Acetate,Pseudomonas,2,48,0.04600385773083637,-1.3372057482974136,-inf
1028,0.0,Valine,Acetate,Pseudomonas,2,48,0.09761794201429419,-1.0104703523981728,-inf
1029,0.0,Alanine,Acetate,Pseudomonas,2,48,0.04936999366246253,-1.3065369285300683,-inf
1030,3.56,Butyric acid,Acetate,Pseudomonas,2,48,,,0.5514499979728752
1031,0.0957,Methionine,Acetate,Pseudomonas,2,48,0.1368895278821447,-0.8636297743419447,-1.0190880622231564
1032,0.223,Fumaric acid,Acetate,Pseudomonas,2,48,0.05498022021509508,-1.2597935249871104,-0.6516951369518393
1033,12840.0,Acetic acid,Acetate,Pseudomonas,2,48,,,4.108565023732835
1034,7.12,Succinic acid,Acetate,Pseudomonas,2,48,0.059468401456952424,-1.2257137354162315,0.8524799936368563
1035,0.0,Lactic acid,Acetate,Pseudomonas,2,48,0.0460038577309112,-1.3372057482967072,-inf
1036,0.0338,Putrescine,Acetate,Pseudomonas,2,48,0.10210612325650681,-0.9909482126949487,-1.4710832997223453
1037,5.65,Citric acid,Acetate,Pseudomonas,2,48,0.0807872623566408,-1.0926571085856114,0.7520484478194386
1038,11.7,Propionic acid,Acetate,Pseudomonas,2,48,0.05834635614626604,-1.233986261383545,1.0681858617461617
1039,0.728,Valeric acid,Acetate,Pseudomonas,2,48,,,-0.13786862068696282
1040,0.0,Alanine,D-Fructose,Ecoli,1,16,0.03897007866343616,-1.4092687175570204,-inf
1041,2.78,Glycine,D-Fructose,Ecoli,1,16,0.04147443387383376,-1.382219533384327,0.4440447959180762
1042,0.0,beta-Hydroxybutyric acid,D-Fructose,Ecoli,1,16,,,-inf
1043,0.11,Putrescine,D-Fructose,Ecoli,1,16,0.09842495202647128,-1.006894788218138,-0.958607314841775
1044,0.0,Valine,D-Fructose,Ecoli,1,16,0.09056269418537544,-1.043050665965464,-inf
1045,0.0168,Methionine,D-Fructose,Ecoli,1,16,0.1878969506706074,-0.726080267891356,-1.7746907182741372
1046,0.0,Acetyl-ornithine,D-Fructose,Ecoli,1,16,0.11999873939385064,-0.9208233162621265,-inf
1047,0.826,Pyruvic acid,D-Fructose,Ecoli,1,16,0.0310873420928226,-1.5074164077015804,-0.0830199526796178
1048,0.747,Succinic acid,D-Fructose,Ecoli,1,16,0.04554370820331055,-1.341571611694709,-0.12667939818460122
1049,0.0,Lactic acid,D-Fructose,Ecoli,1,16,0.047054946577307355,-1.3273947153120034,-inf
1050,0.0,Hippuric acid,D-Fructose,Ecoli,1,16,,,-inf
1051,635.0,Acetic acid,D-Fructose,Ecoli,1,16,0.021437640668681146,-1.6688230128670756,2.8027737252919755
1052,0.772,Asparagine,D-Fructose,Ecoli,1,16,0.055626990188312186,-1.2547144378116404,-0.11238269966426384
1053,0.0,alpha-Ketoglutaric acid,D-Fructose,Ecoli,1,16,0.054747474742911084,-1.2616359080953652,-inf
1054,0.0,Serine,D-Fructose,Ecoli,1,16,0.050548575286979425,-1.2962910805027075,-inf
1055,0.378,Fumaric acid,D-Fructose,Ecoli,1,16,0.04226996877099709,-1.373968073027112,-0.4225082001627747
1056,0.25,Valeric acid,D-Fructose,Ecoli,1,16,,,-0.6020599913279624
1057,0.508,Butyric acid,D-Fructose,Ecoli,1,16,0.09813096196445392,-1.008193943804837,-0.29413628771608075
1058,5.19,Propionic acid,D-Fructose,Ecoli,1,16,0.04486318774475362,-1.348109870949881,0.7151673578484579
1059,0.598,Citric acid,D-Fructose,Ecoli,1,16,0.06264257571013676,-1.2031303934516828,-0.22329881601158919
1060,0.809,Pyruvic acid,D-Fructose,Ecoli,2,16,0.0310873420928226,-1.5074164077015804,-0.09205147838772766
1061,0.0,Serine,D-Fructose,Ecoli,2,16,0.050548575286979425,-1.2962910805027075,-inf
1062,0.0,beta-Hydroxybutyric acid,D-Fructose,Ecoli,2,16,,,-inf
1063,630.0,Acetic acid,D-Fructose,Ecoli,2,16,0.021437640668681146,-1.6688230128670756,2.7993405494535817
1064,0.207,Valeric acid,D-Fructose,Ecoli,2,16,,,-0.6840296545430823
1065,0.0983,Putrescine,D-Fructose,Ecoli,2,16,0.09842495202647128,-1.006894788218138,-1.0074464821678644
1066,0.0,Asparagine,D-Fructose,Ecoli,2,16,0.055626990188312186,-1.2547144378116404,-inf
1067,0.0,Alanine,D-Fructose,Ecoli,2,16,0.03897007866343616,-1.4092687175570204,-inf
1068,0.844,Succinic acid,D-Fructose,Ecoli,2,16,0.04554370820331055,-1.341571611694709,-0.07365755337434496
1069,5.97,Propionic acid,D-Fructose,Ecoli,2,16,0.04486318774475362,-1.348109870949881,0.7759743311293691
1070,0.0,Valine,D-Fructose,Ecoli,2,16,0.09056269418537544,-1.043050665965464,-inf
1071,0.0,Lactic acid,D-Fructose,Ecoli,2,16,0.047054946577307355,-1.3273947153120034,-inf
1072,0.355,Fumaric acid,D-Fructose,Ecoli,2,16,0.04226996877099709,-1.373968073027112,-0.44977164694490596
1073,3.01,Glycine,D-Fructose,Ecoli,2,16,0.04147443387383376,-1.382219533384327,0.47856649559384334
1074,0.0,Hippuric acid,D-Fructose,Ecoli,2,16,,,-inf
1075,0.0,alpha-Ketoglutaric acid,D-Fructose,Ecoli,2,16,0.054747474742911084,-1.2616359080953652,-inf
1076,0.291,Methionine,D-Fructose,Ecoli,2,16,0.1878969506706074,-0.726080267891356,-0.5361070110140927
1077,0.0,Acetyl-ornithine,D-Fructose,Ecoli,2,16,0.11999873939385064,-0.9208233162621265,-inf
1078,0.103,Butyric acid,D-Fructose,Ecoli,2,16,0.09813096196445392,-1.008193943804837,-0.9871627752948278
1079,0.648,Citric acid,D-Fructose,Ecoli,2,16,0.06264257571013676,-1.2031303934516828,-0.18842499412940666
1080,305.0,Pyruvic acid,D-Fructose,Ecoli,1,28,0.0310873420928226,-1.5074164077015804,2.484299839346786
1081,0.0,Serine,D-Fructose,Ecoli,1,28,0.050548575286979425,-1.2962910805027075,-inf
1082,1.17,beta-Hydroxybutyric acid,D-Fructose,Ecoli,1,28,,,0.06818586174616162
1083,3.06,Glycine,D-Fructose,Ecoli,1,28,0.04147443387383376,-1.382219533384327,0.48572142648158
1084,97.2,Succinic acid,D-Fructose,Ecoli,1,28,0.04554370820331055,-1.341571611694709,1.9876662649262746
1085,0.325,Butyric acid,D-Fructose,Ecoli,1,28,0.09813096196445392,-1.008193943804837,-0.4881166390211256
1086,4.67,Valine,D-Fructose,Ecoli,1,28,0.09056269418537544,-1.043050665965464,0.6693168805661122
1087,441.0,Lactic acid,D-Fructose,Ecoli,1,28,0.047054946577307355,-1.3273947153120034,2.6444385894678386
1088,0.0,Alanine,D-Fructose,Ecoli,1,28,0.03897007866343616,-1.4092687175570204,-inf
1089,29.2,Propionic acid,D-Fructose,Ecoli,1,28,0.04486318774475362,-1.348109870949881,1.4653828514484182
1090,18.3,Fumaric acid,D-Fructose,Ecoli,1,28,0.04226996877099709,-1.373968073027112,1.2624510897304295
1091,0.0,alpha-Ketoglutaric acid,D-Fructose,Ecoli,1,28,0.054747474742911084,-1.2616359080953652,-inf
1092,3.23,Acetyl-ornithine,D-Fructose,Ecoli,1,28,0.11999873939385064,-0.9208233162621265,0.5092025223311029
1093,4190.0,Acetic acid,D-Fructose,Ecoli,1,28,0.021437640668681146,-1.6688230128670756,3.622214022966295
1094,0.0,Asparagine,D-Fructose,Ecoli,1,28,0.055626990188312186,-1.2547144378116404,-inf
1095,4.53,Citric acid,D-Fructose,Ecoli,1,28,0.06264257571013676,-1.2031303934516828,0.6560982020128319
1096,2.61,Valeric acid,D-Fructose,Ecoli,1,28,,,0.41664050733828095
1097,2.6,Putrescine,D-Fructose,Ecoli,1,28,0.09842495202647128,-1.006894788218138,0.414973347970818
1098,0.0,Hippuric acid,D-Fructose,Ecoli,1,28,,,-inf
1099,0.0432,Methionine,D-Fructose,Ecoli,1,28,0.1878969506706074,-0.726080267891356,-1.3645162531850878
1100,40.6,Succinic acid,D-Fructose,Ecoli,2,28,0.04554370820331055,-1.341571611694709,1.608526033577194
1101,6.03,Glycine,D-Fructose,Ecoli,2,28,0.04147443387383376,-1.382219533384327,0.7803173121401513
1102,0.0,alpha-Ketoglutaric acid,D-Fructose,Ecoli,2,28,0.054747474742911084,-1.2616359080953652,-inf
1103,0.0,Alanine,D-Fructose,Ecoli,2,28,0.03897007866343616,-1.4092687175570204,-inf
1104,3.26,Valine,D-Fructose,Ecoli,2,28,0.09056269418537544,-1.043050665965464,0.5132176000679389
1105,24.4,Propionic acid,D-Fructose,Ecoli,2,28,0.04486318774475362,-1.348109870949881,1.3873898263387294
