,Sample_id,Carbon source,Hours,AUC [gDW*h/L],Bioreactor,Timepoint,Metabolite,Z-score
2836,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Kynurenate,-0.5800290917530464
2837,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Kynurenate,1.7101688527949226
2838,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Kynurenate,-0.8901423802884897
2839,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Kynurenate,-0.6383067721312345
2840,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Kynurenate,
2841,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Kynurenate,
2842,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Kynurenate,0.1248112315318542
2843,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Kynurenate,-1.1054168641281463
2844,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Kynurenate,-0.8723912939342966
2845,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Kynurenate,-0.2879701033114175
2846,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Kynurenate,-0.8461114973372933
2847,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Kynurenate,2.416047342529253
2848,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Kynurenate,-0.4311414489973679
2849,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Kynurenate,-0.5692884300538303
2850,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Kynurenate,-0.1963092358179777
2851,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Kynurenate,-0.8707521073053602
2852,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Kynurenate,-0.1335570636107495
2853,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Kynurenate,-0.6332748956012109
2854,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Kynurenate,-0.9290641755196436
2855,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Kynurenate,-0.2591503320267705
2856,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Kynurenate,-0.6824151021537407
2857,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Kynurenate,-0.8057671321288982
2858,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Kynurenate,2.319806510249641
2859,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Kynurenate,2.2755170229978305
2860,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Kynurenate,1.6146916551129176
2861,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Kynurenate,0.3080572731270043
2862,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Kynurenate,
2863,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Kynurenate,0.2671085614720446
2864,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Kynurenate,-0.1903544690196962
2865,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Kynurenate,0.0779703558541415
2866,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Kynurenate,1.427301120271657
2867,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Kynurenate,-0.4914648947568554
2868,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Kynurenate,0.0046193509352372
2869,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Kynurenate,
2870,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Kynurenate,1.914891090332475
2871,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Kynurenate,-0.3300907543746552
2872,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Kynurenate,-0.982495206302689
2873,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Kynurenate,-0.9689862338059848
2874,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Kynurenate,
2875,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Kynurenate,-0.4051559585169035
2876,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Kynurenate,-0.2574832472389933
2877,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Kynurenate,-0.643976131030234
2878,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Kynurenate,0.1516737820191589
2879,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Kynurenate,0.3614197973182256
2880,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Lactate,-0.2605995998767909
2881,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Lactate,
2882,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Lactate,0.3750621723295156
2883,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Lactate,-0.129435135305859
2884,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Lactate,0.2310321893359283
2885,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Lactate,-0.7922509276995384
2886,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Lactate,0.7044002486704293
2887,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Lactate,-0.5702165346152841
2888,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Lactate,-0.5710230787572682
2889,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Lactate,-0.2442407709666136
2890,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Lactate,-0.0844354929939609
2891,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Lactate,-0.6180473794578059
2892,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Lactate,-0.0873348189402498
2893,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Lactate,-0.2219182548896028
2894,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Lactate,-0.45858726238886
2895,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Lactate,-0.2368373404387877
2896,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Lactate,2.225435257729999
2897,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Lactate,-0.0139703748871909
2898,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Lactate,-0.5635279527811577
2899,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Lactate,-0.6457332780240114
2900,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Lactate,4.516900869892819
2901,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Lactate,-0.5568278896732934
2902,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Lactate,-0.0407338359745646
2903,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Lactate,0.3494370173438921
2904,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Lactate,1.3403692553828943
2905,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Lactate,-0.1834748776803954
2906,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Lactate,-0.365308602362776
2907,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Lactate,2.8603339299402855
2908,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Lactate,-0.2243553808484422
2909,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Lactate,-0.8803822116207258
2910,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Lactate,-0.2524058633357345
2911,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Lactate,0.8743686134683478
2912,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Lactate,-0.5920695598426866
2913,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Lactate,-0.1205182999453614
2914,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Lactate,-0.2036323086306544
2915,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Lactate,-0.6777271770792141
2916,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Lactate,-0.2989477046993654
2917,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Lactate,-0.1276972282629039
2918,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Lactate,-0.2713438517161783
2919,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Lactate,-0.4257780577339936
2920,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Lactate,-0.3436379642595533
2921,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Lactate,-0.2504645454326085
2922,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Lactate,-0.2174256410182487
2923,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Lactate,-0.729709541287999
2924,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Lactate,-0.3587741014051137
2925,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Leucine,
2926,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Leucine,-0.3863876524355076
2927,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Leucine,0.0158467068238517
2928,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Leucine,
2929,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Leucine,
2930,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Leucine,
2931,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Leucine,
2932,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Leucine,-0.508793187066728
2933,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Leucine,-0.4331098184244679
2934,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Leucine,
2935,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Leucine,-0.6667268336900537
2936,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Leucine,
2937,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Leucine,2.4884267511578
2938,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Leucine,
2939,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Leucine,-0.6168118877509391
2940,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Leucine,-0.399997244092555
2941,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Leucine,
2942,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Leucine,-0.2970721672968695
2943,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Leucine,
2944,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Leucine,
2945,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Leucine,
2946,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Leucine,
2947,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Leucine,-0.6862348742810978
2948,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Leucine,2.2726591768568456
2949,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Leucine,1.231657573025534
2950,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Leucine,0.9316525660297892
2951,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Leucine,-0.6593851218315318
2952,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Leucine,-0.6770505014137553
2953,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Leucine,-0.504627649261721
2954,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Leucine,-0.686142450443125
2955,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Leucine,-0.1932055044970574
2956,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Leucine,2.283182180300249
2957,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Leucine,-0.6818563047822229
2958,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Leucine,-0.6146238590932893
2959,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Leucine,
2960,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Leucine,1.8868904705032217
2961,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Leucine,-0.3674237526686015
2962,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Leucine,-0.3633072505749058
2963,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Leucine,-0.3980533272054587
2964,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Leucine,-0.6708786087600718
2965,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Leucine,-0.2698861187953766
2966,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Leucine,-0.6089512481198438
2967,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Leucine,0.2583111343983078
2968,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Leucine,
2969,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Leucine,-0.6781011966104142
2970,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Lysine,-0.2680076806022729
2971,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Lysine,0.0665573540768214
2972,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Lysine,-0.2820233214398395
2973,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Lysine,
2974,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Lysine,
2975,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Lysine,
2976,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Lysine,
2977,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Lysine,-0.2801662864243963
2978,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Lysine,0.3484448613978035
2979,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Lysine,
2980,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Lysine,
2981,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Lysine,
2982,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Lysine,-0.238396199540723
2983,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Lysine,
2984,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Lysine,
2985,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Lysine,-0.2446533684196835
2986,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Lysine,-0.2844710104114539
2987,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Lysine,-0.2825923380784185
2988,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Lysine,-0.2940032542469805
2989,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Lysine,-0.2909051630536111
2990,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Lysine,-0.2866801227637273
2991,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Lysine,-0.2867259233837638
2992,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Lysine,
2993,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Lysine,-0.2813517563007091
2994,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Lysine,-0.2614683715352994
2995,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Lysine,5.514083099303225
2996,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Lysine,-0.20220458335826
2997,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Lysine,-0.2740808313879634
2998,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Lysine,-0.2866735637058371
2999,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Lysine,-0.2889206972257962
3000,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Lysine,-0.1933925958363346
3001,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Lysine,-0.1854710252221214
3002,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Lysine,-0.2851060935520368
3003,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Lysine,-0.2903298659202161
3004,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Lysine,-0.2888571308427818
3005,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Lysine,-0.2817377070554542
3006,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Lysine,0.3011341998819165
3007,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,10.0,0.3217909293828691,REL08,1,Lysine,0.4039804497079703
3008,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,10.0,0.296012098023468,REL09,1,Lysine,0.2546576242972899
3009,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,0.0,0.0,,0,Lysine,-0.2812949854626755
3010,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,16.0,1.1067118980156694,REL09,2,Lysine,0.3989229666551678
3011,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,14.0,2.1848684507093163,REL03,2,Lysine,-0.2820256581847479
3012,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,13.0,2.7850460023716854,REL05,4,Lysine,-0.2797792131041768
3013,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,9.25,1.034068337324968,REL04,2,Lysine,-0.2864618082609145
3014,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,10.0,1.0771807208731472,REL06,3,Lysine,
3015,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,10.0,1.4313031841181596,REL04,3,Malate,0.4637362323822077
3016,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,16.0,1.224938952181199,REL07,2,Malate,-0.5862570677169477
3017,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,12.0,2.865121839561659,REL04,4,Malate,-0.5380774687211854
3018,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,6.0,0.3027227371464714,REL01,1,Malate,-0.590671680908808
3019,SM_MPTA_112023_M9_Galactose_001_40,Galactose,0.0,0.0,,0,Malate,-0.5918136921112676
3020,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,0.0,0.0,,0,Malate,-0.5925508704396533
3021,SM_MPTA_112023_M9_Galactose_002_41,Galactose,0.0,0.0,,0,Malate,-0.5929440346950997
3022,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,14.0,3.657264738592213,REL01,3,Malate,-0.5890781297058666
3023,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,10.0,0.3182352285057104,REL07,1,Malate,-0.5925273301919217
3024,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,6.0,0.1847473940054876,REL05,1,Malate,1.8338521283916411
3025,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,12.0,2.122869171591218,REL01,2,Malate,
3026,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,6.0,0.3061863840245775,REL02,1,Malate,-0.584397878076081
3027,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,22.0,3.9376424130469174,REL09,4,Malate,-0.5879390030784248
3028,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,11.0,1.4913949991123805,REL05,3,Malate,0.697455219101528
3029,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,12.0,2.076109938736786,REL02,2,Malate,-0.5800159543834833
3030,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,18.0,1.718588757293409,REL08,3,Malate,-0.5877265461948533
3031,SM_MPTA_112023_M9_L-malate_002_44,L-malate,0.0,0.0,,0,Malate,1.9660012022317004
3032,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,18.0,1.9627468841916456,REL07,3,Malate,
3033,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,6.0,0.2093431136310292,REL06,1,Malate,1.9287036944403144
3034,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,0.0,0.0,,0,Malate,
3035,SM_MPTA_112023_M9_L-malate_001_43,L-malate,0.0,0.0,,0,Malate,1.912294880859364
3036,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,6.0,0.2588140496960388,REL04,1,Malate,1.9333823678900908
3037,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,8.0,0.4312240363242068,REL03,1,Malate,
3038,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,18.0,8.140262892924916,REL02,4,Malate,-0.5803594570811513
3039,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,22.0,4.314250397619318,REL08,4,Malate,-0.5898461972050378
3040,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,18.0,7.65846961218036,REL01,4,Malate,-0.5875701258444079
3041,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,16.0,3.4179267393150816,REL03,3,Malate,-0.5855930775965662
3042,SM_MPTA_112023_M9_L-malate_003_45,L-malate,0.0,0.0,,0,Malate,2.1243038617329204
3043,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,12.0,2.385225810049673,REL06,4,Malate,-0.5240283699339641
3044,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,9.25,0.7606505791012634,REL06,2,Malate,1.5483379872556935
3045,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,18.0,1.7064401126297837,REL09,3,Malate,
3046,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,22.0,4.508036095424472,REL07,4,Malate,-0.5842619688253029
3047,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,10.0,0.9785183455570544,REL05,2,Malate,1.4116553980317057
3048,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,14.0,3.5031324525164917,REL02,3,Malate,
3049,SM_MPTA_112023_M9_Galactose_003_42,Galactose,0.0,0.0,,0,Malate,-0.5850081718078823
3050,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,20.0,7.426058906659442,REL03,4,Malate,-0.5800797056070703
3051,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,16.0,1.099304187854922,REL08,2,Malate,-0.5803342214606099
