Hours,Well,Carbon source,Replicate,OD600
20.98611111111111,C3,L-Arginine,2,0.22
21.319444444444443,C3,L-Arginine,2,0.227
21.652777777777775,C3,L-Arginine,2,0.23
21.98611111111111,C3,L-Arginine,2,0.23
22.319444444444443,C3,L-Arginine,2,0.231
22.652777777777775,C3,L-Arginine,2,0.24
22.98611111111111,C3,L-Arginine,2,0.24
23.319444444444443,C3,L-Arginine,2,0.248
23.652777777777775,C3,L-Arginine,2,0.255
23.98611111111111,C3,L-Arginine,2,0.255
24.319444444444443,C3,L-Arginine,2,0.26
24.652777777777775,C3,L-Arginine,2,0.259
24.98611111111111,C3,L-Arginine,2,0.261
25.319444444444443,C3,L-Arginine,2,0.262
25.652777777777775,C3,L-Arginine,2,0.269
25.98611111111111,C3,L-Arginine,2,0.272
26.319444444444443,C3,L-Arginine,2,0.274
26.652777777777775,C3,L-Arginine,2,0.273
26.98611111111111,C3,L-Arginine,2,0.271
27.319444444444443,C3,L-Arginine,2,0.272
27.652777777777775,C3,L-Arginine,2,0.278
27.98611111111111,C3,L-Arginine,2,0.28
28.319444444444443,C3,L-Arginine,2,0.284
28.652777777777775,C3,L-Arginine,2,0.287
28.98611111111111,C3,L-Arginine,2,0.292
29.319444444444443,C3,L-Arginine,2,0.291
29.652777777777775,C3,L-Arginine,2,0.299
29.98611111111111,C3,L-Arginine,2,0.311
30.319444444444443,C3,L-Arginine,2,0.312
30.652777777777775,C3,L-Arginine,2,0.312
30.98611111111111,C3,L-Arginine,2,0.312
31.319444444444443,C3,L-Arginine,2,0.314
31.652777777777775,C3,L-Arginine,2,0.317
31.98611111111111,C3,L-Arginine,2,0.314
32.31944444444445,C3,L-Arginine,2,0.314
32.65277777777778,C3,L-Arginine,2,0.316
32.986111111111114,C3,L-Arginine,2,0.315
33.31944444444445,C3,L-Arginine,2,0.319
33.65277777777778,C3,L-Arginine,2,0.322
33.986111111111114,C3,L-Arginine,2,0.32
34.31944444444445,C3,L-Arginine,2,0.32
34.65277777777778,C3,L-Arginine,2,0.328
34.986111111111114,C3,L-Arginine,2,0.324
35.31944444444445,C3,L-Arginine,2,0.325
35.65277777777778,C3,L-Arginine,2,0.336
35.986111111111114,C3,L-Arginine,2,0.344
36.31944444444445,C3,L-Arginine,2,0.343
36.65277777777778,C3,L-Arginine,2,0.353
36.986111111111114,C3,L-Arginine,2,0.354
37.31944444444445,C3,L-Arginine,2,0.363
37.65277777777778,C3,L-Arginine,2,0.368
37.986111111111114,C3,L-Arginine,2,0.369
38.31944444444445,C3,L-Arginine,2,0.37
38.65277777777778,C3,L-Arginine,2,0.372
38.986111111111114,C3,L-Arginine,2,0.374
39.31944444444445,C3,L-Arginine,2,0.372
39.65277777777778,C3,L-Arginine,2,0.375
39.986111111111114,C3,L-Arginine,2,0.376
40.31944444444445,C3,L-Arginine,2,0.377
40.65277777777778,C3,L-Arginine,2,0.376
40.986111111111114,C3,L-Arginine,2,0.374
41.31944444444445,C3,L-Arginine,2,0.38
41.65277777777778,C3,L-Arginine,2,0.377
41.986111111111114,C3,L-Arginine,2,0.383
42.31944444444445,C3,L-Arginine,2,0.39
42.65277777777778,C3,L-Arginine,2,0.393
42.986111111111114,C3,L-Arginine,2,0.385
43.31944444444445,C3,L-Arginine,2,0.382
43.65277777777778,C3,L-Arginine,2,0.385
43.986111111111114,C3,L-Arginine,2,0.391
44.31944444444445,C3,L-Arginine,2,0.394
44.65277777777778,C3,L-Arginine,2,0.395
44.986111111111114,C3,L-Arginine,2,0.392
45.31944444444445,C3,L-Arginine,2,0.395
45.65277777777778,C3,L-Arginine,2,0.405
45.986111111111114,C3,L-Arginine,2,0.403
46.31944444444445,C3,L-Arginine,2,0.406
46.65277777777778,C3,L-Arginine,2,0.406
46.986111111111114,C3,L-Arginine,2,0.415
47.31944444444445,C3,L-Arginine,2,0.415
47.65277777777778,C3,L-Arginine,2,0.418
47.986111111111114,C3,L-Arginine,2,0.419
48.31944444444445,C3,L-Arginine,2,0.424
0.3194444444444444,D3,L-Arginine,3,0.1
0.6527777777777778,D3,L-Arginine,3,0.101
0.986111111111111,D3,L-Arginine,3,0.102
1.3194444444444444,D3,L-Arginine,3,0.103
1.6527777777777777,D3,L-Arginine,3,0.104
1.9861111111111112,D3,L-Arginine,3,0.104
2.319444444444444,D3,L-Arginine,3,0.105
2.6527777777777777,D3,L-Arginine,3,0.106
2.986111111111111,D3,L-Arginine,3,0.107
3.319444444444444,D3,L-Arginine,3,0.108
3.6527777777777777,D3,L-Arginine,3,0.109
3.986111111111111,D3,L-Arginine,3,0.109
4.319444444444445,D3,L-Arginine,3,0.11
4.652777777777779,D3,L-Arginine,3,0.11
4.986111111111112,D3,L-Arginine,3,0.111
5.319444444444445,D3,L-Arginine,3,0.112
5.652777777777779,D3,L-Arginine,3,0.113
5.986111111111112,D3,L-Arginine,3,0.113
6.319444444444445,D3,L-Arginine,3,0.114
6.652777777777779,D3,L-Arginine,3,0.114
6.986111111111112,D3,L-Arginine,3,0.115
7.319444444444445,D3,L-Arginine,3,0.115
7.652777777777779,D3,L-Arginine,3,0.116
7.986111111111112,D3,L-Arginine,3,0.117
8.319444444444445,D3,L-Arginine,3,0.117
8.652777777777779,D3,L-Arginine,3,0.118
8.98611111111111,D3,L-Arginine,3,0.118
9.319444444444445,D3,L-Arginine,3,0.119
9.652777777777779,D3,L-Arginine,3,0.12
9.98611111111111,D3,L-Arginine,3,0.121
10.319444444444445,D3,L-Arginine,3,0.121
10.652777777777779,D3,L-Arginine,3,0.122
10.98611111111111,D3,L-Arginine,3,0.123
11.319444444444445,D3,L-Arginine,3,0.124
11.652777777777779,D3,L-Arginine,3,0.125
11.98611111111111,D3,L-Arginine,3,0.126
12.319444444444445,D3,L-Arginine,3,0.127
12.652777777777779,D3,L-Arginine,3,0.129
12.98611111111111,D3,L-Arginine,3,0.132
13.319444444444445,D3,L-Arginine,3,0.135
13.652777777777779,D3,L-Arginine,3,0.138
13.98611111111111,D3,L-Arginine,3,0.142
14.319444444444445,D3,L-Arginine,3,0.148
14.652777777777779,D3,L-Arginine,3,0.152
14.98611111111111,D3,L-Arginine,3,0.158
15.319444444444445,D3,L-Arginine,3,0.163
15.652777777777779,D3,L-Arginine,3,0.17
15.98611111111111,D3,L-Arginine,3,0.176
16.319444444444443,D3,L-Arginine,3,0.186
16.652777777777775,D3,L-Arginine,3,0.193
16.98611111111111,D3,L-Arginine,3,0.197
17.319444444444443,D3,L-Arginine,3,0.205
17.652777777777775,D3,L-Arginine,3,0.211
17.98611111111111,D3,L-Arginine,3,0.217
18.319444444444443,D3,L-Arginine,3,0.224
18.652777777777775,D3,L-Arginine,3,0.229
18.98611111111111,D3,L-Arginine,3,0.232
19.319444444444443,D3,L-Arginine,3,0.235
19.652777777777775,D3,L-Arginine,3,0.239
19.98611111111111,D3,L-Arginine,3,0.244
20.319444444444443,D3,L-Arginine,3,0.246
20.652777777777775,D3,L-Arginine,3,0.249
20.98611111111111,D3,L-Arginine,3,0.249
21.319444444444443,D3,L-Arginine,3,0.257
21.652777777777775,D3,L-Arginine,3,0.26
21.98611111111111,D3,L-Arginine,3,0.259
22.319444444444443,D3,L-Arginine,3,0.259
22.652777777777775,D3,L-Arginine,3,0.27
22.98611111111111,D3,L-Arginine,3,0.268
23.319444444444443,D3,L-Arginine,3,0.278
23.652777777777775,D3,L-Arginine,3,0.285
23.98611111111111,D3,L-Arginine,3,0.284
24.319444444444443,D3,L-Arginine,3,0.289
24.652777777777775,D3,L-Arginine,3,0.287
24.98611111111111,D3,L-Arginine,3,0.289
25.319444444444443,D3,L-Arginine,3,0.289
25.652777777777775,D3,L-Arginine,3,0.297
25.98611111111111,D3,L-Arginine,3,0.3
26.319444444444443,D3,L-Arginine,3,0.302
26.652777777777775,D3,L-Arginine,3,0.3
26.98611111111111,D3,L-Arginine,3,0.299
27.319444444444443,D3,L-Arginine,3,0.301
27.652777777777775,D3,L-Arginine,3,0.307
27.98611111111111,D3,L-Arginine,3,0.309
28.319444444444443,D3,L-Arginine,3,0.313
28.652777777777775,D3,L-Arginine,3,0.316
28.98611111111111,D3,L-Arginine,3,0.321
29.319444444444443,D3,L-Arginine,3,0.319
29.652777777777775,D3,L-Arginine,3,0.327
29.98611111111111,D3,L-Arginine,3,0.338
30.319444444444443,D3,L-Arginine,3,0.338
30.652777777777775,D3,L-Arginine,3,0.336
30.98611111111111,D3,L-Arginine,3,0.335
31.319444444444443,D3,L-Arginine,3,0.337
31.652777777777775,D3,L-Arginine,3,0.339
31.98611111111111,D3,L-Arginine,3,0.335
32.31944444444445,D3,L-Arginine,3,0.335
32.65277777777778,D3,L-Arginine,3,0.337
32.986111111111114,D3,L-Arginine,3,0.335
33.31944444444445,D3,L-Arginine,3,0.34
33.65277777777778,D3,L-Arginine,3,0.343
33.986111111111114,D3,L-Arginine,3,0.341
34.31944444444445,D3,L-Arginine,3,0.341
34.65277777777778,D3,L-Arginine,3,0.349
34.986111111111114,D3,L-Arginine,3,0.345
35.31944444444445,D3,L-Arginine,3,0.346
35.65277777777778,D3,L-Arginine,3,0.357
35.986111111111114,D3,L-Arginine,3,0.364
36.31944444444445,D3,L-Arginine,3,0.362
36.65277777777778,D3,L-Arginine,3,0.373
36.986111111111114,D3,L-Arginine,3,0.373
37.31944444444445,D3,L-Arginine,3,0.38
37.65277777777778,D3,L-Arginine,3,0.384
37.986111111111114,D3,L-Arginine,3,0.386
38.31944444444445,D3,L-Arginine,3,0.387
38.65277777777778,D3,L-Arginine,3,0.389
38.986111111111114,D3,L-Arginine,3,0.392
39.31944444444445,D3,L-Arginine,3,0.389
39.65277777777778,D3,L-Arginine,3,0.392
39.986111111111114,D3,L-Arginine,3,0.392
40.31944444444445,D3,L-Arginine,3,0.393
40.65277777777778,D3,L-Arginine,3,0.391
40.986111111111114,D3,L-Arginine,3,0.391
41.31944444444445,D3,L-Arginine,3,0.397
41.65277777777778,D3,L-Arginine,3,0.394
41.986111111111114,D3,L-Arginine,3,0.4
42.31944444444445,D3,L-Arginine,3,0.406
42.65277777777778,D3,L-Arginine,3,0.41
42.986111111111114,D3,L-Arginine,3,0.401
43.31944444444445,D3,L-Arginine,3,0.398
43.65277777777778,D3,L-Arginine,3,0.401
43.986111111111114,D3,L-Arginine,3,0.407
44.31944444444445,D3,L-Arginine,3,0.41
44.65277777777778,D3,L-Arginine,3,0.411
44.986111111111114,D3,L-Arginine,3,0.407
45.31944444444445,D3,L-Arginine,3,0.411
45.65277777777778,D3,L-Arginine,3,0.421
45.986111111111114,D3,L-Arginine,3,0.418
46.31944444444445,D3,L-Arginine,3,0.422
46.65277777777778,D3,L-Arginine,3,0.422
46.986111111111114,D3,L-Arginine,3,0.43
47.31944444444445,D3,L-Arginine,3,0.429
47.65277777777778,D3,L-Arginine,3,0.432
47.986111111111114,D3,L-Arginine,3,0.433
48.31944444444445,D3,L-Arginine,3,0.437
0.3194444444444444,B4,L-Alanine,1,0.094
0.6527777777777778,B4,L-Alanine,1,0.095
0.986111111111111,B4,L-Alanine,1,0.097
1.3194444444444444,B4,L-Alanine,1,0.099
1.6527777777777777,B4,L-Alanine,1,0.101
1.9861111111111112,B4,L-Alanine,1,0.103
2.319444444444444,B4,L-Alanine,1,0.105
2.6527777777777777,B4,L-Alanine,1,0.106
2.986111111111111,B4,L-Alanine,1,0.109
3.319444444444444,B4,L-Alanine,1,0.11
3.6527777777777777,B4,L-Alanine,1,0.11
3.986111111111111,B4,L-Alanine,1,0.112
4.319444444444445,B4,L-Alanine,1,0.113
4.652777777777779,B4,L-Alanine,1,0.114
4.986111111111112,B4,L-Alanine,1,0.114
5.319444444444445,B4,L-Alanine,1,0.117
5.652777777777779,B4,L-Alanine,1,0.118
5.986111111111112,B4,L-Alanine,1,0.12
6.319444444444445,B4,L-Alanine,1,0.121
6.652777777777779,B4,L-Alanine,1,0.124
6.986111111111112,B4,L-Alanine,1,0.127
7.319444444444445,B4,L-Alanine,1,0.131
7.652777777777779,B4,L-Alanine,1,0.135
7.986111111111112,B4,L-Alanine,1,0.141
8.319444444444445,B4,L-Alanine,1,0.145
8.652777777777779,B4,L-Alanine,1,0.151
8.98611111111111,B4,L-Alanine,1,0.154
9.319444444444445,B4,L-Alanine,1,0.162
9.652777777777779,B4,L-Alanine,1,0.167
9.98611111111111,B4,L-Alanine,1,0.178
10.319444444444445,B4,L-Alanine,1,0.188
10.652777777777779,B4,L-Alanine,1,0.194
10.98611111111111,B4,L-Alanine,1,0.2
11.319444444444445,B4,L-Alanine,1,0.203
11.652777777777779,B4,L-Alanine,1,0.213
11.98611111111111,B4,L-Alanine,1,0.229
12.319444444444445,B4,L-Alanine,1,0.232
12.652777777777779,B4,L-Alanine,1,0.235
12.98611111111111,B4,L-Alanine,1,0.244
13.319444444444445,B4,L-Alanine,1,0.247
13.652777777777779,B4,L-Alanine,1,0.256
13.98611111111111,B4,L-Alanine,1,0.266
14.319444444444445,B4,L-Alanine,1,0.271
14.652777777777779,B4,L-Alanine,1,0.281
14.98611111111111,B4,L-Alanine,1,0.288
15.319444444444445,B4,L-Alanine,1,0.298
15.652777777777779,B4,L-Alanine,1,0.309
15.98611111111111,B4,L-Alanine,1,0.323
16.319444444444443,B4,L-Alanine,1,0.338
16.652777777777775,B4,L-Alanine,1,0.346
16.98611111111111,B4,L-Alanine,1,0.349
17.319444444444443,B4,L-Alanine,1,0.369
17.652777777777775,B4,L-Alanine,1,0.376
17.98611111111111,B4,L-Alanine,1,0.388
18.319444444444443,B4,L-Alanine,1,0.405
18.652777777777775,B4,L-Alanine,1,0.414
18.98611111111111,B4,L-Alanine,1,0.426
19.319444444444443,B4,L-Alanine,1,0.438
19.652777777777775,B4,L-Alanine,1,0.447
19.98611111111111,B4,L-Alanine,1,0.465
20.319444444444443,B4,L-Alanine,1,0.478
20.652777777777775,B4,L-Alanine,1,0.494
20.98611111111111,B4,L-Alanine,1,0.493
21.319444444444443,B4,L-Alanine,1,0.53
21.652777777777775,B4,L-Alanine,1,0.546
21.98611111111111,B4,L-Alanine,1,0.544
22.319444444444443,B4,L-Alanine,1,0.551
22.652777777777775,B4,L-Alanine,1,0.594
22.98611111111111,B4,L-Alanine,1,0.592
23.319444444444443,B4,L-Alanine,1,0.634
23.652777777777775,B4,L-Alanine,1,0.654
23.98611111111111,B4,L-Alanine,1,0.667
24.319444444444443,B4,L-Alanine,1,0.69
24.652777777777775,B4,L-Alanine,1,0.686
24.98611111111111,B4,L-Alanine,1,0.702
25.319444444444443,B4,L-Alanine,1,0.711
25.652777777777775,B4,L-Alanine,1,0.745
25.98611111111111,B4,L-Alanine,1,0.753
26.319444444444443,B4,L-Alanine,1,0.766
26.652777777777775,B4,L-Alanine,1,0.769
26.98611111111111,B4,L-Alanine,1,0.771
27.319444444444443,B4,L-Alanine,1,0.788
27.652777777777775,B4,L-Alanine,1,0.818
27.98611111111111,B4,L-Alanine,1,0.824
28.319444444444443,B4,L-Alanine,1,0.844
28.652777777777775,B4,L-Alanine,1,0.853
28.98611111111111,B4,L-Alanine,1,0.866
29.319444444444443,B4,L-Alanine,1,0.862
29.652777777777775,B4,L-Alanine,1,0.892
29.98611111111111,B4,L-Alanine,1,0.916
30.319444444444443,B4,L-Alanine,1,0.913
30.652777777777775,B4,L-Alanine,1,0.908
30.98611111111111,B4,L-Alanine,1,0.914
31.319444444444443,B4,L-Alanine,1,0.929
31.652777777777775,B4,L-Alanine,1,0.938
31.98611111111111,B4,L-Alanine,1,0.936
32.31944444444445,B4,L-Alanine,1,0.945
32.65277777777778,B4,L-Alanine,1,0.958
32.986111111111114,B4,L-Alanine,1,0.968
33.31944444444445,B4,L-Alanine,1,0.981
33.65277777777778,B4,L-Alanine,1,0.989
33.986111111111114,B4,L-Alanine,1,0.98
34.31944444444445,B4,L-Alanine,1,0.992
34.65277777777778,B4,L-Alanine,1,1.031
34.986111111111114,B4,L-Alanine,1,1.02
35.31944444444445,B4,L-Alanine,1,1.021
35.65277777777778,B4,L-Alanine,1,1.067
35.986111111111114,B4,L-Alanine,1,1.095
36.31944444444445,B4,L-Alanine,1,1.082
36.65277777777778,B4,L-Alanine,1,1.128
36.986111111111114,B4,L-Alanine,1,1.118
37.31944444444445,B4,L-Alanine,1,1.097
37.65277777777778,B4,L-Alanine,1,1.132
37.986111111111114,B4,L-Alanine,1,1.152
38.31944444444445,B4,L-Alanine,1,1.153
38.65277777777778,B4,L-Alanine,1,1.142
38.986111111111114,B4,L-Alanine,1,1.158
39.31944444444445,B4,L-Alanine,1,1.146
39.65277777777778,B4,L-Alanine,1,1.164
39.986111111111114,B4,L-Alanine,1,1.138
40.31944444444445,B4,L-Alanine,1,1.148
40.65277777777778,B4,L-Alanine,1,1.148
40.986111111111114,B4,L-Alanine,1,1.147
41.31944444444445,B4,L-Alanine,1,1.192
41.65277777777778,B4,L-Alanine,1,1.162
41.986111111111114,B4,L-Alanine,1,1.198
42.31944444444445,B4,L-Alanine,1,1.211
42.65277777777778,B4,L-Alanine,1,1.221
42.986111111111114,B4,L-Alanine,1,1.17
43.31944444444445,B4,L-Alanine,1,1.156
43.65277777777778,B4,L-Alanine,1,1.179
43.986111111111114,B4,L-Alanine,1,1.202
44.31944444444445,B4,L-Alanine,1,1.197
44.65277777777778,B4,L-Alanine,1,1.214
44.986111111111114,B4,L-Alanine,1,1.181
45.31944444444445,B4,L-Alanine,1,1.225
45.65277777777778,B4,L-Alanine,1,1.252
45.986111111111114,B4,L-Alanine,1,1.213
46.31944444444445,B4,L-Alanine,1,1.212
46.65277777777778,B4,L-Alanine,1,1.216
46.986111111111114,B4,L-Alanine,1,1.216
47.31944444444445,B4,L-Alanine,1,1.201
47.65277777777778,B4,L-Alanine,1,1.184
47.986111111111114,B4,L-Alanine,1,1.163
48.31944444444445,B4,L-Alanine,1,1.156
0.3194444444444444,C4,L-Alanine,2,0.095
0.6527777777777778,C4,L-Alanine,2,0.097
0.986111111111111,C4,L-Alanine,2,0.099
1.3194444444444444,C4,L-Alanine,2,0.101
1.6527777777777777,C4,L-Alanine,2,0.103
1.9861111111111112,C4,L-Alanine,2,0.105
2.319444444444444,C4,L-Alanine,2,0.107
2.6527777777777777,C4,L-Alanine,2,0.108
2.986111111111111,C4,L-Alanine,2,0.111
3.319444444444444,C4,L-Alanine,2,0.113
3.6527777777777777,C4,L-Alanine,2,0.114
3.986111111111111,C4,L-Alanine,2,0.115
4.319444444444445,C4,L-Alanine,2,0.116
4.652777777777779,C4,L-Alanine,2,0.117
4.986111111111112,C4,L-Alanine,2,0.118
5.319444444444445,C4,L-Alanine,2,0.12
5.652777777777779,C4,L-Alanine,2,0.121
5.986111111111112,C4,L-Alanine,2,0.122
6.319444444444445,C4,L-Alanine,2,0.124
6.652777777777779,C4,L-Alanine,2,0.126
6.986111111111112,C4,L-Alanine,2,0.128
7.319444444444445,C4,L-Alanine,2,0.129
7.652777777777779,C4,L-Alanine,2,0.132
7.986111111111112,C4,L-Alanine,2,0.134
8.319444444444445,C4,L-Alanine,2,0.137
8.652777777777779,C4,L-Alanine,2,0.139
8.98611111111111,C4,L-Alanine,2,0.142
9.319444444444445,C4,L-Alanine,2,0.145
9.652777777777779,C4,L-Alanine,2,0.149
9.98611111111111,C4,L-Alanine,2,0.153
10.319444444444445,C4,L-Alanine,2,0.157
10.652777777777779,C4,L-Alanine,2,0.161
10.98611111111111,C4,L-Alanine,2,0.166
11.319444444444445,C4,L-Alanine,2,0.169
11.652777777777779,C4,L-Alanine,2,0.174
11.98611111111111,C4,L-Alanine,2,0.182
12.319444444444445,C4,L-Alanine,2,0.186
12.652777777777779,C4,L-Alanine,2,0.191
12.98611111111111,C4,L-Alanine,2,0.197
13.319444444444445,C4,L-Alanine,2,0.201
13.652777777777779,C4,L-Alanine,2,0.208
13.98611111111111,C4,L-Alanine,2,0.215
14.319444444444445,C4,L-Alanine,2,0.221
14.652777777777779,C4,L-Alanine,2,0.229
14.98611111111111,C4,L-Alanine,2,0.238
15.319444444444445,C4,L-Alanine,2,0.246
15.652777777777779,C4,L-Alanine,2,0.255
15.98611111111111,C4,L-Alanine,2,0.265
16.319444444444443,C4,L-Alanine,2,0.277
16.652777777777775,C4,L-Alanine,2,0.287
16.98611111111111,C4,L-Alanine,2,0.296
17.319444444444443,C4,L-Alanine,2,0.309
17.652777777777775,C4,L-Alanine,2,0.32
17.98611111111111,C4,L-Alanine,2,0.331
18.319444444444443,C4,L-Alanine,2,0.345
18.652777777777775,C4,L-Alanine,2,0.356
18.98611111111111,C4,L-Alanine,2,0.367
19.319444444444443,C4,L-Alanine,2,0.377
19.652777777777775,C4,L-Alanine,2,0.389
19.98611111111111,C4,L-Alanine,2,0.402
20.319444444444443,C4,L-Alanine,2,0.41
20.652777777777775,C4,L-Alanine,2,0.422
20.98611111111111,C4,L-Alanine,2,0.43
21.319444444444443,C4,L-Alanine,2,0.448
21.652777777777775,C4,L-Alanine,2,0.46
21.98611111111111,C4,L-Alanine,2,0.466
22.319444444444443,C4,L-Alanine,2,0.473
22.652777777777775,C4,L-Alanine,2,0.495
22.98611111111111,C4,L-Alanine,2,0.502
23.319444444444443,C4,L-Alanine,2,0.523
23.652777777777775,C4,L-Alanine,2,0.538
23.98611111111111,C4,L-Alanine,2,0.548
24.319444444444443,C4,L-Alanine,2,0.565
24.652777777777775,C4,L-Alanine,2,0.57
24.98611111111111,C4,L-Alanine,2,0.582
25.319444444444443,C4,L-Alanine,2,0.592
25.652777777777775,C4,L-Alanine,2,0.614
25.98611111111111,C4,L-Alanine,2,0.624
26.319444444444443,C4,L-Alanine,2,0.635
26.652777777777775,C4,L-Alanine,2,0.643
26.98611111111111,C4,L-Alanine,2,0.649
27.319444444444443,C4,L-Alanine,2,0.659
27.652777777777775,C4,L-Alanine,2,0.679
27.98611111111111,C4,L-Alanine,2,0.688
28.319444444444443,C4,L-Alanine,2,0.702
28.652777777777775,C4,L-Alanine,2,0.709
28.98611111111111,C4,L-Alanine,2,0.722
29.319444444444443,C4,L-Alanine,2,0.725
29.652777777777775,C4,L-Alanine,2,0.741
29.98611111111111,C4,L-Alanine,2,0.759
30.319444444444443,C4,L-Alanine,2,0.761
30.652777777777775,C4,L-Alanine,2,0.765
30.98611111111111,C4,L-Alanine,2,0.768
31.319444444444443,C4,L-Alanine,2,0.78
31.652777777777775,C4,L-Alanine,2,0.791
31.98611111111111,C4,L-Alanine,2,0.796
32.31944444444445,C4,L-Alanine,2,0.805
32.65277777777778,C4,L-Alanine,2,0.816
32.986111111111114,C4,L-Alanine,2,0.824
33.31944444444445,C4,L-Alanine,2,0.835
33.65277777777778,C4,L-Alanine,2,0.843
33.986111111111114,C4,L-Alanine,2,0.84
34.31944444444445,C4,L-Alanine,2,0.848
34.65277777777778,C4,L-Alanine,2,0.871
34.986111111111114,C4,L-Alanine,2,0.871
35.31944444444445,C4,L-Alanine,2,0.878
35.65277777777778,C4,L-Alanine,2,0.909
35.986111111111114,C4,L-Alanine,2,0.934
36.31944444444445,C4,L-Alanine,2,0.93
36.65277777777778,C4,L-Alanine,2,0.967
36.986111111111114,C4,L-Alanine,2,0.974
37.31944444444445,C4,L-Alanine,2,0.977
37.65277777777778,C4,L-Alanine,2,1.006
37.986111111111114,C4,L-Alanine,2,1.024
38.31944444444445,C4,L-Alanine,2,1.034
38.65277777777778,C4,L-Alanine,2,1.034
38.986111111111114,C4,L-Alanine,2,1.047
39.31944444444445,C4,L-Alanine,2,1.04
39.65277777777778,C4,L-Alanine,2,1.048
39.986111111111114,C4,L-Alanine,2,1.035
40.31944444444445,C4,L-Alanine,2,1.04
40.65277777777778,C4,L-Alanine,2,1.036
40.986111111111114,C4,L-Alanine,2,1.034
41.31944444444445,C4,L-Alanine,2,1.054
41.65277777777778,C4,L-Alanine,2,1.034
41.986111111111114,C4,L-Alanine,2,1.055
42.31944444444445,C4,L-Alanine,2,1.064
42.65277777777778,C4,L-Alanine,2,1.074
42.986111111111114,C4,L-Alanine,2,1.04
43.31944444444445,C4,L-Alanine,2,1.031
43.65277777777778,C4,L-Alanine,2,1.037
43.986111111111114,C4,L-Alanine,2,1.048
44.31944444444445,C4,L-Alanine,2,1.045
44.65277777777778,C4,L-Alanine,2,1.055
44.986111111111114,C4,L-Alanine,2,1.035
45.31944444444445,C4,L-Alanine,2,1.056
45.65277777777778,C4,L-Alanine,2,1.087
45.986111111111114,C4,L-Alanine,2,1.069
46.31944444444445,C4,L-Alanine,2,1.085
46.65277777777778,C4,L-Alanine,2,1.082
46.986111111111114,C4,L-Alanine,2,1.113
47.31944444444445,C4,L-Alanine,2,1.116
47.65277777777778,C4,L-Alanine,2,1.121
47.986111111111114,C4,L-Alanine,2,1.126
48.31944444444445,C4,L-Alanine,2,1.133
0.3194444444444444,D4,L-Alanine,3,0.097
0.6527777777777778,D4,L-Alanine,3,0.098
0.986111111111111,D4,L-Alanine,3,0.1
1.3194444444444444,D4,L-Alanine,3,0.103
1.6527777777777777,D4,L-Alanine,3,0.106
1.9861111111111112,D4,L-Alanine,3,0.108
2.319444444444444,D4,L-Alanine,3,0.11
2.6527777777777777,D4,L-Alanine,3,0.111
2.986111111111111,D4,L-Alanine,3,0.114
3.319444444444444,D4,L-Alanine,3,0.115
3.6527777777777777,D4,L-Alanine,3,0.117
3.986111111111111,D4,L-Alanine,3,0.117
4.319444444444445,D4,L-Alanine,3,0.119
4.652777777777779,D4,L-Alanine,3,0.121
4.986111111111112,D4,L-Alanine,3,0.122
5.319444444444445,D4,L-Alanine,3,0.123
5.652777777777779,D4,L-Alanine,3,0.126
5.986111111111112,D4,L-Alanine,3,0.127
6.319444444444445,D4,L-Alanine,3,0.129
6.652777777777779,D4,L-Alanine,3,0.132
6.986111111111112,D4,L-Alanine,3,0.135
7.319444444444445,D4,L-Alanine,3,0.138
7.652777777777779,D4,L-Alanine,3,0.142
7.986111111111112,D4,L-Alanine,3,0.145
8.319444444444445,D4,L-Alanine,3,0.15
8.652777777777779,D4,L-Alanine,3,0.153
8.98611111111111,D4,L-Alanine,3,0.156
9.319444444444445,D4,L-Alanine,3,0.161
9.652777777777779,D4,L-Alanine,3,0.166
9.98611111111111,D4,L-Alanine,3,0.172
10.319444444444445,D4,L-Alanine,3,0.181
10.652777777777779,D4,L-Alanine,3,0.186
10.98611111111111,D4,L-Alanine,3,0.191
11.319444444444445,D4,L-Alanine,3,0.194
11.652777777777779,D4,L-Alanine,3,0.202
11.98611111111111,D4,L-Alanine,3,0.215
12.319444444444445,D4,L-Alanine,3,0.219
12.652777777777779,D4,L-Alanine,3,0.224
12.98611111111111,D4,L-Alanine,3,0.232
13.319444444444445,D4,L-Alanine,3,0.236
13.652777777777779,D4,L-Alanine,3,0.244
13.98611111111111,D4,L-Alanine,3,0.254
14.319444444444445,D4,L-Alanine,3,0.26
14.652777777777779,D4,L-Alanine,3,0.269
14.98611111111111,D4,L-Alanine,3,0.276
15.319444444444445,D4,L-Alanine,3,0.285
15.652777777777779,D4,L-Alanine,3,0.296
15.98611111111111,D4,L-Alanine,3,0.307
16.319444444444443,D4,L-Alanine,3,0.321
16.652777777777775,D4,L-Alanine,3,0.329
16.98611111111111,D4,L-Alanine,3,0.337
17.319444444444443,D4,L-Alanine,3,0.353
17.652777777777775,D4,L-Alanine,3,0.361
17.98611111111111,D4,L-Alanine,3,0.374
18.319444444444443,D4,L-Alanine,3,0.391
18.652777777777775,D4,L-Alanine,3,0.401
18.98611111111111,D4,L-Alanine,3,0.412
19.319444444444443,D4,L-Alanine,3,0.422
19.652777777777775,D4,L-Alanine,3,0.432
19.98611111111111,D4,L-Alanine,3,0.447
20.319444444444443,D4,L-Alanine,3,0.458
20.652777777777775,D4,L-Alanine,3,0.469
20.98611111111111,D4,L-Alanine,3,0.476
