,Sample_id,Carbon source,Metabolite,Concentration [uM],Hours,Bioreactor,AUC [gDW*h/L],Z-score
1113,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Aspartate,0.456968629254372,14.0,REL02,3.5031324525164917,-0.4336450818110161
1114,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Aspartate,0.0638258931106188,0.0,,0.0,-0.5707558574376604
1115,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Aspartate,0.44052483836037004,20.0,REL03,7.426058906659442,-0.4408621608105065
1116,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Aspartate,0.246007353511696,16.0,REL08,1.099304187854922,-0.5120000233222808
1117,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Aspartate,0.1585833993086972,10.0,REL08,0.3217909293828691,-0.543353635722692
1118,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Aspartate,0.242186140068496,10.0,REL09,0.296012098023468,-0.5219488557926804
1119,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Aspartate,0.26801416384321797,0.0,,0.0,-0.5033877900658106
1120,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Aspartate,0.23972188107660203,16.0,REL09,1.1067118980156694,-0.5085890252737516
1121,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Aspartate,0.49254673232226,14.0,REL03,2.1848684507093163,-0.4170593340877722
1122,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Aspartate,0.44019785551005597,13.0,REL05,2.7850460023716854,-0.4387503580419314
1123,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Aspartate,6.7210023720384395,9.25,REL04,1.034068337324968,2.186978435124294
1124,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Aspartate,5.57464126289834,10.0,REL06,1.0771807208731472,1.6698792892744758
1125,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Beta-alanine,0.205276592281438,10.0,REL04,1.4313031841181596,0.395092562639881
1126,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Beta-alanine,0.501957482646504,16.0,REL07,1.224938952181199,0.0568743413984078
1127,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Beta-alanine,,12.0,REL04,2.865121839561659,
1128,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Beta-alanine,0.074758815546201,6.0,REL01,0.3027227371464714,-0.9248796305331122
1129,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Beta-alanine,,0.0,,0.0,
1130,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Beta-alanine,,0.0,,0.0,
1131,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Beta-alanine,,0.0,,0.0,
1132,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Beta-alanine,0.1782064737139924,14.0,REL01,3.657264738592213,-0.6442759492421979
1133,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Beta-alanine,,10.0,REL07,0.3182352285057104,
1134,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Beta-alanine,0.045619578627828,6.0,REL05,0.1847473940054876,-0.6920266024525901
1135,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Beta-alanine,0.1452509473460706,12.0,REL01,2.122869171591218,-0.6813049881344335
1136,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Beta-alanine,0.0679315517831272,6.0,REL02,0.3061863840245775,-0.9520397671880056
1137,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Beta-alanine,0.1102336329866382,22.0,REL09,3.9376424130469174,-0.8168160686971818
1138,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Beta-alanine,0.1784734271157172,11.0,REL05,1.4913949991123805,0.2335372181998675
1139,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Beta-alanine,,12.0,REL02,2.076109938736786,
1140,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Beta-alanine,0.6992000370293601,18.0,REL08,1.718588757293409,1.1150578975229823
1141,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Beta-alanine,,0.0,,0.0,
1142,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Beta-alanine,0.847018653885946,18.0,REL07,1.9627468841916456,1.5576162563399842
1143,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Beta-alanine,0.0791475827218304,6.0,REL06,0.2093431136310292,-0.2469907702184805
1144,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Beta-alanine,,0.0,,0.0,
1145,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Beta-alanine,,0.0,,0.0,
1146,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Beta-alanine,0.0584263592262968,6.0,REL04,0.2588140496960388,-0.5079866422702335
1147,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Beta-alanine,,8.0,REL03,0.4312240363242068,
1148,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Beta-alanine,,18.0,REL02,8.140262892924916,
1149,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Beta-alanine,0.1245849495971384,22.0,REL08,4.314250397619318,-0.7814072866755365
1150,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Beta-alanine,,18.0,REL01,7.65846961218036,
1151,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Beta-alanine,,16.0,REL03,3.4179267393150816,
1152,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Beta-alanine,,0.0,,0.0,
1153,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Beta-alanine,,12.0,REL06,2.385225810049673,
1154,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Beta-alanine,0.369626820444144,9.25,REL06,0.7606505791012634,2.76122453552415
1155,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Beta-alanine,0.708217569717824,18.0,REL09,1.7064401126297837,1.2156632326048478
1156,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Beta-alanine,0.1268594752933424,22.0,REL07,4.508036095424472,-0.7774288692429114
1157,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Beta-alanine,0.1132460279289054,10.0,REL05,0.9785183455570544,-0.0149985143875291
1158,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Beta-alanine,0.1529152011310062,14.0,REL02,3.5031324525164917,-0.6596764650017166
1159,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Beta-alanine,,0.0,,0.0,
1160,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Beta-alanine,0.0305062593852936,20.0,REL03,7.426058906659442,-1.0734709145165826
1161,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Beta-alanine,0.397069692066428,16.0,REL08,1.099304187854922,0.102006103175432
1162,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Beta-alanine,,10.0,REL08,0.3217909293828691,
1163,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Beta-alanine,,10.0,REL09,0.296012098023468,
1164,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Beta-alanine,,0.0,,0.0,
1165,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Beta-alanine,0.41560461481472,16.0,REL09,1.1067118980156694,0.1049278474034424
1166,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Beta-alanine,0.0721005035615234,14.0,REL03,2.1848684507093163,-0.9391504451041096
1167,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Beta-alanine,,13.0,REL05,2.7850460023716854,
1168,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Beta-alanine,0.1686494908034104,9.25,REL04,1.034068337324968,0.4345996855654783
1169,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Beta-alanine,0.31956489525988,10.0,REL06,1.0771807208731472,1.7358532332901473
1170,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Cdp-ethanolamine,,10.0,REL04,1.4313031841181596,-1.4865078980431938
1171,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Cdp-ethanolamine,,16.0,REL07,1.224938952181199,-0.7200830255737225
1172,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Cdp-ethanolamine,,12.0,REL04,2.865121839561659,-1.1397965010336075
1173,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Cdp-ethanolamine,,6.0,REL01,0.3027227371464714,0.8035000485202548
1174,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Cdp-ethanolamine,,0.0,,0.0,-1.3216414898012214
1175,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Cdp-ethanolamine,,0.0,,0.0,0.2889974358218086
1176,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Cdp-ethanolamine,,0.0,,0.0,-1.1584564902687144
1177,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Cdp-ethanolamine,,14.0,REL01,3.657264738592213,-2.005865556104297
1178,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Cdp-ethanolamine,,10.0,REL07,0.3182352285057104,0.7366872978674147
1179,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Cdp-ethanolamine,,6.0,REL05,0.1847473940054876,1.0200367194030533
1180,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Cdp-ethanolamine,,12.0,REL01,2.122869171591218,-1.2534568829104602
1181,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Cdp-ethanolamine,,6.0,REL02,0.3061863840245775,1.0471883728864642
1182,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Cdp-ethanolamine,,22.0,REL09,3.9376424130469174,0.2667988956961379
1183,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Cdp-ethanolamine,,11.0,REL05,1.4913949991123805,-0.3518735626437653
1184,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Cdp-ethanolamine,,12.0,REL02,2.076109938736786,-1.174509424685911
1185,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Cdp-ethanolamine,,18.0,REL08,1.718588757293409,-0.2028159182571878
1186,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Cdp-ethanolamine,,0.0,,0.0,0.9501370283998796
1187,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Cdp-ethanolamine,,18.0,REL07,1.9627468841916456,-0.7058485048079515
1188,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Cdp-ethanolamine,,6.0,REL06,0.2093431136310292,-0.5624187937437092
1189,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Cdp-ethanolamine,,0.0,,0.0,1.2776009506852526
1190,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Cdp-ethanolamine,,0.0,,0.0,1.1578863013842389
1191,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Cdp-ethanolamine,,6.0,REL04,0.2588140496960388,0.1630039348265433
1192,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Cdp-ethanolamine,,8.0,REL03,0.4312240363242068,0.9505090920606608
1193,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Cdp-ethanolamine,,18.0,REL02,8.140262892924916,1.2084264414354349
1194,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Cdp-ethanolamine,,22.0,REL08,4.314250397619318,0.7313616946404474
1195,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Cdp-ethanolamine,,18.0,REL01,7.65846961218036,1.4727867895667175
1196,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Cdp-ethanolamine,,16.0,REL03,3.4179267393150816,-0.6905041766307289
1197,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Cdp-ethanolamine,,0.0,,0.0,-0.7238757993990931
1198,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Cdp-ethanolamine,,12.0,REL06,2.385225810049673,-0.0647544067260434
1199,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Cdp-ethanolamine,,9.25,REL06,0.7606505791012634,0.3428193039126555
1200,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Cdp-ethanolamine,,18.0,REL09,1.7064401126297837,-2.3281440446333272
1201,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Cdp-ethanolamine,,22.0,REL07,4.508036095424472,0.4446937051988451
1202,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Cdp-ethanolamine,,10.0,REL05,0.9785183455570544,-0.1282465887021825
1203,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Cdp-ethanolamine,,14.0,REL02,3.5031324525164917,-0.8097289585168971
1204,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Cdp-ethanolamine,,0.0,,0.0,0.8278813149519623
1205,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Cdp-ethanolamine,,20.0,REL03,7.426058906659442,0.4003720607572953
1206,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Cdp-ethanolamine,,16.0,REL08,1.099304187854922,0.7487191872497682
1207,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Cdp-ethanolamine,,10.0,REL08,0.3217909293828691,1.1060318821077724
1208,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Cdp-ethanolamine,,10.0,REL09,0.296012098023468,0.7868226470572652
1209,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Cdp-ethanolamine,,0.0,,0.0,1.9972843671265064
1210,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Cdp-ethanolamine,,16.0,REL09,1.1067118980156694,-0.1004912671759491
1211,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Cdp-ethanolamine,,14.0,REL03,2.1848684507093163,0.321868264095163
1212,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Cdp-ethanolamine,,13.0,REL05,2.7850460023716854,-0.6229716820725311
1213,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Cdp-ethanolamine,,9.25,REL04,1.034068337324968,-0.4305212767783029
1214,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Cdp-ethanolamine,,10.0,REL06,1.0771807208731472,-1.0689014871427498
1215,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Cis-aconitate,0.640556617947732,10.0,REL04,1.4313031841181596,0.1387757381569227
1216,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Cis-aconitate,0.511786025754854,16.0,REL07,1.224938952181199,-0.1034517091416652
1217,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Cis-aconitate,0.700301447618948,12.0,REL04,2.865121839561659,0.2452371190843504
1218,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Cis-aconitate,0.0435935048848186,6.0,REL01,0.3027227371464714,-0.9762475052499512
1219,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Cis-aconitate,,0.0,,0.0,
1220,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Cis-aconitate,,0.0,,0.0,
1221,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Cis-aconitate,,0.0,,0.0,
1222,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Cis-aconitate,0.365661862593216,14.0,REL01,3.657264738592213,-0.3838273582569873
1223,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Cis-aconitate,0.1337196567536322,10.0,REL07,0.3182352285057104,-0.8117995530655099
1224,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Cis-aconitate,0.0604963224697036,6.0,REL05,0.1847473940054876,-0.9471203485782288
1225,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Cis-aconitate,0.21259281239400002,12.0,REL01,2.122869171591218,-0.6691323612028836
1226,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Cis-aconitate,0.001894226511773902,6.0,REL02,0.3061863840245775,-1.0547642001735509
1227,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Cis-aconitate,2.11319740900278,22.0,REL09,3.9376424130469174,2.7960230759909757
1228,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Cis-aconitate,0.557192424052252,11.0,REL05,1.4913949991123805,-0.0435036974980136
1229,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Cis-aconitate,0.21053466507760002,12.0,REL02,2.076109938736786,-0.6754487177318247
1230,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Cis-aconitate,1.470322542168582,18.0,REL08,1.718588757293409,1.614052664869212
1231,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Cis-aconitate,,0.0,,0.0,
1232,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Cis-aconitate,1.580404383545846,18.0,REL07,1.9627468841916456,1.8113002692261453
1233,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Cis-aconitate,0.028259968751971797,6.0,REL06,0.2093431136310292,-1.007239660693528
1234,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Cis-aconitate,,0.0,,0.0,
1235,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Cis-aconitate,,0.0,,0.0,
1236,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Cis-aconitate,0.0457741474346468,6.0,REL04,0.2588140496960388,-0.9746285476897704
1237,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Cis-aconitate,0.0476805792672644,8.0,REL03,0.4312240363242068,-0.9705834413436896
1238,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Cis-aconitate,0.25663593355147596,18.0,REL02,8.140262892924916,-0.5848763792718331
1239,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Cis-aconitate,1.1730351597620978,22.0,REL08,4.314250397619318,1.1175914095820876
1240,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Cis-aconitate,0.37371915959576196,18.0,REL01,7.65846961218036,-0.358258772507095
1241,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Cis-aconitate,0.310610208292946,16.0,REL03,3.4179267393150816,-0.4697960192697841
1242,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Cis-aconitate,,0.0,,0.0,
1243,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Cis-aconitate,0.21836577920974198,12.0,REL06,2.385225810049673,-0.6230938164747784
1244,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Cis-aconitate,0.264970111687884,9.25,REL06,0.7606505791012634,-0.5203417323542653
1245,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Cis-aconitate,1.311166890670818,18.0,REL09,1.7064401126297837,1.6332079810037077
1246,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Cis-aconitate,1.420422733780178,22.0,REL07,4.508036095424472,1.92287046624556
1247,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Cis-aconitate,0.322699415322084,10.0,REL05,0.9785183455570544,-0.3557986304505457
1248,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Cis-aconitate,0.389310877369518,14.0,REL02,3.5031324525164917,-0.1902771180936531
1249,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Cis-aconitate,,0.0,,0.0,
1250,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Cis-aconitate,0.297868359111042,20.0,REL03,7.426058906659442,-0.3512992060198575
1251,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Cis-aconitate,0.8393032118600819,16.0,REL08,1.099304187854922,1.017499261816278
1252,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Cis-aconitate,0.0150815177932129,10.0,REL08,0.3217909293828691,-0.9954586964066624
1253,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Cis-aconitate,0.05763251946606039,10.0,REL09,0.296012098023468,-0.881430855693117
1254,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Cis-aconitate,,0.0,,0.0,
1255,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Cis-aconitate,0.708278422597536,16.0,REL09,1.1067118980156694,0.9231022359644172
1256,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Cis-aconitate,0.232510980011218,14.0,REL03,2.1848684507093163,-0.3623562015473562
1257,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Cis-aconitate,0.54635877356839,13.0,REL05,2.7850460023716854,0.5811367088369659
1258,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,Cis-aconitate,0.338764072654146,9.25,REL04,1.034068337324968,0.0096049904712921
1259,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,Cis-aconitate,0.48325658198800003,10.0,REL06,1.0771807208731472,0.5003326074666322
1260,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Citrulline,,10.0,REL04,1.4313031841181596,1.0242659563224208
1261,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Citrulline,,16.0,REL07,1.224938952181199,-0.6668408127476168
1262,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Citrulline,,12.0,REL04,2.865121839561659,0.1355651839211443
1263,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,Citrulline,,6.0,REL01,0.3027227371464714,-0.7596342729789565
1264,SM_MPTA_112023_M9_Galactose_001_40,Galactose,Citrulline,,0.0,,0.0,-0.800960719473309
1265,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,Citrulline,,0.0,,0.0,-0.9445031782090718
1266,SM_MPTA_112023_M9_Galactose_002_41,Galactose,Citrulline,,0.0,,0.0,-0.5691073511582845
1267,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,Citrulline,,14.0,REL01,3.657264738592213,-0.7641751282737012
1268,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,Citrulline,,10.0,REL07,0.3182352285057104,-0.7933998270365755
1269,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,Citrulline,,6.0,REL05,0.1847473940054876,0.5666396940743555
1270,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,Citrulline,,12.0,REL01,2.122869171591218,-0.7710110133811914
1271,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,Citrulline,,6.0,REL02,0.3061863840245775,-0.8865991648047516
1272,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,Citrulline,,22.0,REL09,3.9376424130469174,0.75376786256123
1273,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,Citrulline,,11.0,REL05,1.4913949991123805,0.5321961692746591
1274,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,Citrulline,,12.0,REL02,2.076109938736786,-0.9862508146587304
1275,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,Citrulline,,18.0,REL08,1.718588757293409,-0.7206698468228739
1276,SM_MPTA_112023_M9_L-malate_002_44,L-malate,Citrulline,,0.0,,0.0,1.4262393570231713
1277,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,Citrulline,,18.0,REL07,1.9627468841916456,-0.5157753657563484
1278,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,Citrulline,,6.0,REL06,0.2093431136310292,0.8921841403859975
1279,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,Citrulline,,0.0,,0.0,-0.8751512938694199
1280,SM_MPTA_112023_M9_L-malate_001_43,L-malate,Citrulline,,0.0,,0.0,2.2936047694764827
1281,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,Citrulline,,6.0,REL04,0.2588140496960388,0.8021967777252238
1282,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,Citrulline,,8.0,REL03,0.4312240363242068,-0.7790820518676671
1283,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,Citrulline,,18.0,REL02,8.140262892924916,1.5250769644487596
1284,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,Citrulline,,22.0,REL08,4.314250397619318,2.553812347602818
1285,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,Citrulline,,18.0,REL01,7.65846961218036,-0.92220742893256
1286,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,Citrulline,,16.0,REL03,3.4179267393150816,-0.3993692273374624
1287,SM_MPTA_112023_M9_L-malate_003_45,L-malate,Citrulline,,0.0,,0.0,1.1002387613944702
1288,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,Citrulline,,12.0,REL06,2.385225810049673,-0.0569044142596711
1289,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,Citrulline,,9.25,REL06,0.7606505791012634,1.2788088430625928
1290,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,Citrulline,,18.0,REL09,1.7064401126297837,-0.281917190517805
1291,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,Citrulline,,22.0,REL07,4.508036095424472,-0.7271425210239952
1292,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,Citrulline,,10.0,REL05,0.9785183455570544,0.9849273377706432
1293,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,Citrulline,,14.0,REL02,3.5031324525164917,-0.684098540080082
1294,SM_MPTA_112023_M9_Galactose_003_42,Galactose,Citrulline,,0.0,,0.0,-0.7400150748119025
1295,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,Citrulline,,20.0,REL03,7.426058906659442,-0.6666221742951366
1296,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,Citrulline,,16.0,REL08,1.099304187854922,-0.7191763921439174
1297,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,Citrulline,,10.0,REL08,0.3217909293828691,-0.764946405723673
1298,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,Citrulline,,10.0,REL09,0.296012098023468,-0.845925584562597
1299,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,Citrulline,,0.0,,0.0,-0.923028880477945
1300,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,Citrulline,,16.0,REL09,1.1067118980156694,-0.5363937022013024
1301,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,Citrulline,,14.0,REL03,2.1848684507093163,-0.6501873030576224
1302,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,Citrulline,,13.0,REL05,2.7850460023716854,1.681333946988358
