,Sample_ID,USER CODE,Carbon source,Timepoint-tag,Metabolite,Concentration,Hours,Timepoint,M
1142,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,GLUTARATE,3.0743265308937597,9,2,M7
1143,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,GLUTARATE,4.39748835072064,10,3,M5
1144,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,GLUTARATE,3.4025166724376597,11,3,M6
1145,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,GLUTARATE,3.30582306688286,10,3,M7
1146,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,GLUTARATE,5.21595592571616,12,4,M5
1147,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,GLUTARATE,4.06088306923864,13,4,M6
1148,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,GLUTARATE,3.4978770835915802,12,4,M7
1149,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,GLUTARATE,,10,1,M9
1150,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,GLUTARATE,,10,1,M10
1151,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,GLUTARATE,,10,1,M11
1152,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,GLUTARATE,,16,2,M9
1153,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,GLUTARATE,,16,2,M10
1154,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,GLUTARATE,,16,2,M11
1155,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,GLUTARATE,,18,3,M9
1156,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,GLUTARATE,,18,3,M10
1157,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,GLUTARATE,,18,3,M11
1158,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,GLUTARATE,,22,4,M9
1159,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,GLUTARATE,,22,4,M10
1160,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,GLUTARATE,,22,4,M11
1161,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,GLUTARATE,,0,0,Alanine_001
1162,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,GLUTARATE,,0,0,Alanine_002
1163,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,GLUTARATE,,0,0,Alanine_003
1164,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,GLUTARATE,,0,0,Galactose_001
1165,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,GLUTARATE,,0,0,Galactose_002
1166,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,GLUTARATE,,0,0,Galactose_003
1167,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,GLUTARATE,4.731919469432119,0,0,malate_001
1168,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,GLUTARATE,3.8470961901704,0,0,malate_002
1169,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,GLUTARATE,3.51080476074218,0,0,malate_003
1170,SM_MPTA_112023_28_Galactose-T6_M1_1,#28: Galactose-T6 M1,Galactose,T1,SUCCINATE,,6,1,M1
1171,SM_MPTA_112023_29_Galactose-T6_M2_2,#29: Galactose-T6 M2,Galactose,T1,SUCCINATE,,6,1,M2
1172,SM_MPTA_112023_39_Galactose-T8_M3_3,#39: Galactose-T8 M3,Galactose,T1,SUCCINATE,,8,1,M3
1173,SM_MPTA_112023_55_Galactose-T12_M1_4,#55: Galactose-T12 M1,Galactose,T2,SUCCINATE,7.9135493826097605,12,2,M1
1174,SM_MPTA_112023_56_Galactose-T12_M2_5,#56: Galactose-T12 M2,Galactose,T2,SUCCINATE,4.42313438171396,12,2,M2
1175,SM_MPTA_112023_66_Galactose-T14_M3_6,#66: Galactose-T14 M3,Galactose,T2,SUCCINATE,51.685724481112196,14,2,M3
1176,SM_MPTA_112023_64_Galactose-T14_M1_7,#64: Galactose-T14 M1,Galactose,T3,SUCCINATE,24.211984382651,14,3,M1
1177,SM_MPTA_112023_65_Galactose-T14_M2_8,#65: Galactose-T14 M2,Galactose,T3,SUCCINATE,18.32942490176126,14,3,M2
1178,SM_MPTA_112023_75_Galactose-T16_M3_9,#75: Galactose-T16 M3,Galactose,T3,SUCCINATE,108.535024357568,16,3,M3
1179,SM_MPTA_112023_82_Galactose-T18_M1_10,#82: Galactose-T18 M1,Galactose,T4,SUCCINATE,,18,4,M1
1180,SM_MPTA_112023_83_Galactose-T18_M2_11,#83: Galactose-T18 M2,Galactose,T4,SUCCINATE,,18,4,M2
1181,SM_MPTA_112023_93_Galactose-T20_M3_12,#93: Galactose-T20 M3,Galactose,T4,SUCCINATE,30.2594160452508,20,4,M3
1182,SM_MPTA_112023_31_L-malate-T6_M5_13,#31: L-malate-T6 M5,L-malate,T1,SUCCINATE,914.13411376716,6,1,M5
1183,SM_MPTA_112023_32_L-malate-T6_M6_14,#32: L-malate-T6 M6,L-malate,T1,SUCCINATE,690.47406810438,6,1,M6
1184,SM_MPTA_112023_33_L-malate-T6_M7_15,#33: L-malate-T6 M7,L-malate,T1,SUCCINATE,1095.958300851612,6,1,M7
1185,SM_MPTA_112023_127_L-malate-T9_M5_16,#127: L-malate-T9 M5,L-malate,T2,SUCCINATE,366.092222410898,9,2,M5
1186,SM_MPTA_112023_50_L-malate-T10_M6_17,#50: L-malate-T10 M6,L-malate,T2,SUCCINATE,385.77125661512,10,2,M6
1187,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,SUCCINATE,1008.579825505818,9,2,M7
1188,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,SUCCINATE,280.403508958898,10,3,M5
1189,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,SUCCINATE,825.2185996223039,11,3,M6
1190,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,SUCCINATE,911.1298064522219,10,3,M7
1191,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,SUCCINATE,,12,4,M5
1192,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,SUCCINATE,,13,4,M6
1193,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,SUCCINATE,,12,4,M7
1194,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,SUCCINATE,,10,1,M9
1195,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,SUCCINATE,,10,1,M10
1196,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,SUCCINATE,,10,1,M11
1197,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,SUCCINATE,3.65773661772592,16,2,M9
1198,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,SUCCINATE,3.90021979075768,16,2,M10
1199,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,SUCCINATE,8.26539108897486,16,2,M11
1200,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,SUCCINATE,7.048323095823941,18,3,M9
1201,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,SUCCINATE,5.34174763526868,18,3,M10
1202,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,SUCCINATE,18.49713814632372,18,3,M11
1203,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,SUCCINATE,,22,4,M9
1204,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,SUCCINATE,,22,4,M10
1205,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,SUCCINATE,,22,4,M11
1206,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,SUCCINATE,,0,0,Alanine_001
1207,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,SUCCINATE,,0,0,Alanine_002
1208,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,SUCCINATE,,0,0,Alanine_003
1209,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,SUCCINATE,,0,0,Galactose_001
1210,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,SUCCINATE,,0,0,Galactose_002
1211,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,SUCCINATE,,0,0,Galactose_003
1212,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,SUCCINATE,967.3474537518599,0,0,malate_001
1213,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,SUCCINATE,625.06721303121,0,0,malate_002
1214,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,SUCCINATE,648.210703077156,0,0,malate_003
1215,SM_MPTA_112023_28_Galactose-T6_M1_1,#28: Galactose-T6 M1,Galactose,T1,MALATE,0.802229832945808,6,1,M1
1216,SM_MPTA_112023_29_Galactose-T6_M2_2,#29: Galactose-T6 M2,Galactose,T1,MALATE,2.7955656083951803,6,1,M2
1217,SM_MPTA_112023_39_Galactose-T8_M3_3,#39: Galactose-T8 M3,Galactose,T1,MALATE,9.906841951506099,8,1,M3
1218,SM_MPTA_112023_55_Galactose-T12_M1_4,#55: Galactose-T12 M1,Galactose,T2,MALATE,10.96401889475054,12,2,M1
1219,SM_MPTA_112023_56_Galactose-T12_M2_5,#56: Galactose-T12 M2,Galactose,T2,MALATE,3.90180612053094,12,2,M2
1220,SM_MPTA_112023_66_Galactose-T14_M3_6,#66: Galactose-T14 M3,Galactose,T2,MALATE,1.5020971389787279,14,2,M3
1221,SM_MPTA_112023_64_Galactose-T14_M1_7,#64: Galactose-T14 M1,Galactose,T3,MALATE,1.08678845610546,14,3,M1
1222,SM_MPTA_112023_65_Galactose-T14_M2_8,#65: Galactose-T14 M2,Galactose,T3,MALATE,7.9125393458554,14,3,M2
1223,SM_MPTA_112023_75_Galactose-T16_M3_9,#75: Galactose-T16 M3,Galactose,T3,MALATE,2.1819079305759397,16,3,M3
1224,SM_MPTA_112023_82_Galactose-T18_M1_10,#82: Galactose-T18 M1,Galactose,T4,MALATE,1.4856512782170521,18,4,M1
1225,SM_MPTA_112023_83_Galactose-T18_M2_11,#83: Galactose-T18 M2,Galactose,T4,MALATE,3.0607444368579797,18,4,M2
1226,SM_MPTA_112023_93_Galactose-T20_M3_12,#93: Galactose-T20 M3,Galactose,T4,MALATE,3.7612463434195,20,4,M3
1227,SM_MPTA_112023_31_L-malate-T6_M5_13,#31: L-malate-T6 M5,L-malate,T1,MALATE,25626.3537071928,6,1,M5
1228,SM_MPTA_112023_32_L-malate-T6_M6_14,#32: L-malate-T6 M6,L-malate,T1,MALATE,19546.28873392188,6,1,M6
1229,SM_MPTA_112023_33_L-malate-T6_M7_15,#33: L-malate-T6 M7,L-malate,T1,MALATE,23585.6902309694,6,1,M7
1230,SM_MPTA_112023_127_L-malate-T9_M5_16,#127: L-malate-T9 M5,L-malate,T2,MALATE,9813.990710673399,9,2,M5
1231,SM_MPTA_112023_50_L-malate-T10_M6_17,#50: L-malate-T10 M6,L-malate,T2,MALATE,10379.07677453302,10,2,M6
1232,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,MALATE,13253.9608651513,9,2,M7
1233,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,MALATE,2636.3927678135396,10,3,M5
1234,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,MALATE,4473.85014971928,11,3,M6
1235,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,MALATE,7139.69214075676,10,3,M7
1236,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,MALATE,19.1174316265202,12,4,M5
1237,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,MALATE,38.946555797375,13,4,M6
1238,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,MALATE,25.727188183815798,12,4,M7
1239,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,MALATE,0.27878745553372203,10,1,M9
1240,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,MALATE,1.381912246102638,10,1,M10
1241,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,MALATE,0.614513889273862,10,1,M11
1242,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,MALATE,3.0006114086977,16,2,M9
1243,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,MALATE,3.4280525367969603,16,2,M10
1244,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,MALATE,0.925246128005748,16,2,M11
1245,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,MALATE,9.42507586773918,18,3,M9
1246,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,MALATE,1.305921686982102,18,3,M10
1247,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,MALATE,6.62567365574624,18,3,M11
1248,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,MALATE,2.7362848341525003,22,4,M9
1249,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,MALATE,2.2224625081919998,22,4,M10
1250,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,MALATE,1.2888894014135859,22,4,M11
1251,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,MALATE,0.28571228283931,0,0,Alanine_001
1252,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,MALATE,0.669714560146086,0,0,Alanine_002
1253,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,MALATE,,0,0,Alanine_003
1254,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,MALATE,0.534998093513746,0,0,Galactose_001
1255,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,MALATE,0.13143580508921898,0,0,Galactose_002
1256,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,MALATE,2.2565829465242,0,0,Galactose_003
1257,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,MALATE,26034.9105840442,0,0,malate_001
1258,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,MALATE,26893.544989795,0,0,malate_002
1259,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,MALATE,29258.014474141597,0,0,malate_003
1260,SM_MPTA_112023_28_Galactose-T6_M1_1,#28: Galactose-T6 M1,Galactose,T1,CIS-ACONITATE,0.0435935048848186,6,1,M1
1261,SM_MPTA_112023_29_Galactose-T6_M2_2,#29: Galactose-T6 M2,Galactose,T1,CIS-ACONITATE,0.001894226511773902,6,1,M2
1262,SM_MPTA_112023_39_Galactose-T8_M3_3,#39: Galactose-T8 M3,Galactose,T1,CIS-ACONITATE,0.0476805792672644,8,1,M3
1263,SM_MPTA_112023_55_Galactose-T12_M1_4,#55: Galactose-T12 M1,Galactose,T2,CIS-ACONITATE,0.21259281239400002,12,2,M1
1264,SM_MPTA_112023_56_Galactose-T12_M2_5,#56: Galactose-T12 M2,Galactose,T2,CIS-ACONITATE,0.21053466507760002,12,2,M2
1265,SM_MPTA_112023_66_Galactose-T14_M3_6,#66: Galactose-T14 M3,Galactose,T2,CIS-ACONITATE,0.232510980011218,14,2,M3
1266,SM_MPTA_112023_64_Galactose-T14_M1_7,#64: Galactose-T14 M1,Galactose,T3,CIS-ACONITATE,0.365661862593216,14,3,M1
1267,SM_MPTA_112023_65_Galactose-T14_M2_8,#65: Galactose-T14 M2,Galactose,T3,CIS-ACONITATE,0.389310877369518,14,3,M2
1268,SM_MPTA_112023_75_Galactose-T16_M3_9,#75: Galactose-T16 M3,Galactose,T3,CIS-ACONITATE,0.310610208292946,16,3,M3
1269,SM_MPTA_112023_82_Galactose-T18_M1_10,#82: Galactose-T18 M1,Galactose,T4,CIS-ACONITATE,0.37371915959576196,18,4,M1
1270,SM_MPTA_112023_83_Galactose-T18_M2_11,#83: Galactose-T18 M2,Galactose,T4,CIS-ACONITATE,0.25663593355147596,18,4,M2
1271,SM_MPTA_112023_93_Galactose-T20_M3_12,#93: Galactose-T20 M3,Galactose,T4,CIS-ACONITATE,0.297868359111042,20,4,M3
1272,SM_MPTA_112023_31_L-malate-T6_M5_13,#31: L-malate-T6 M5,L-malate,T1,CIS-ACONITATE,0.0457741474346468,6,1,M5
1273,SM_MPTA_112023_32_L-malate-T6_M6_14,#32: L-malate-T6 M6,L-malate,T1,CIS-ACONITATE,0.0604963224697036,6,1,M6
1274,SM_MPTA_112023_33_L-malate-T6_M7_15,#33: L-malate-T6 M7,L-malate,T1,CIS-ACONITATE,0.028259968751971797,6,1,M7
1275,SM_MPTA_112023_127_L-malate-T9_M5_16,#127: L-malate-T9 M5,L-malate,T2,CIS-ACONITATE,0.338764072654146,9,2,M5
1276,SM_MPTA_112023_50_L-malate-T10_M6_17,#50: L-malate-T10 M6,L-malate,T2,CIS-ACONITATE,0.322699415322084,10,2,M6
1277,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,CIS-ACONITATE,0.264970111687884,9,2,M7
1278,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,CIS-ACONITATE,0.640556617947732,10,3,M5
1279,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,CIS-ACONITATE,0.557192424052252,11,3,M6
1280,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,CIS-ACONITATE,0.48325658198800003,10,3,M7
1281,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,CIS-ACONITATE,0.700301447618948,12,4,M5
1282,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,CIS-ACONITATE,0.54635877356839,13,4,M6
1283,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,CIS-ACONITATE,0.21836577920974198,12,4,M7
1284,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,CIS-ACONITATE,0.1337196567536322,10,1,M9
1285,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,CIS-ACONITATE,0.0150815177932129,10,1,M10
1286,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,CIS-ACONITATE,0.05763251946606039,10,1,M11
1287,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,CIS-ACONITATE,0.511786025754854,16,2,M9
1288,SM_MPTA_112023_80_L-alanine-T16_M10_29,#80: L-alanine-T16 M10,L-alanine,T2,CIS-ACONITATE,0.8393032118600819,16,2,M10
1289,SM_MPTA_112023_81_L-alanine-T16_M11_30,#81: L-alanine-T16 M11,L-alanine,T2,CIS-ACONITATE,0.708278422597536,16,2,M11
1290,SM_MPTA_112023_88_L-alanine-T18_M9_31,#88: L-alanine-T18 M9,L-alanine,T3,CIS-ACONITATE,1.580404383545846,18,3,M9
1291,SM_MPTA_112023_89_L-alanine-T18_M10_32,#89: L-alanine-T18 M10,L-alanine,T3,CIS-ACONITATE,1.470322542168582,18,3,M10
1292,SM_MPTA_112023_90_L-alanine-T18_M11_33,#90: L-alanine-T18 M11,L-alanine,T3,CIS-ACONITATE,1.311166890670818,18,3,M11
1293,SM_MPTA_112023_106_L-alanine-T22_M9_34,#106: L-alanine-T22 M9,L-alanine,T4,CIS-ACONITATE,1.420422733780178,22,4,M9
1294,SM_MPTA_112023_107_L-alanine-T22_M10_35,#107: L-alanine-T22 M10,L-alanine,T4,CIS-ACONITATE,1.1730351597620978,22,4,M10
1295,SM_MPTA_112023_108_L-alanine-T22_M11_36,#108: L-alanine-T22 M11,L-alanine,T4,CIS-ACONITATE,2.11319740900278,22,4,M11
1296,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,  M9 Alanine_001,L-alanine,T0,CIS-ACONITATE,,0,0,Alanine_001
1297,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,M9 Alanine_002,L-alanine,T0,CIS-ACONITATE,,0,0,Alanine_002
1298,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,   M9 Alanine_003,L-alanine,T0,CIS-ACONITATE,,0,0,Alanine_003
1299,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40, M9 Galactose_001,Galactose,T0,CIS-ACONITATE,,0,0,Galactose_001
1300,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41, M9 Galactose_002,Galactose,T0,CIS-ACONITATE,,0,0,Galactose_002
1301,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42, M9 Galactose_003,Galactose,T0,CIS-ACONITATE,,0,0,Galactose_003
1302,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,M9 malate_001,L-malate,T0,CIS-ACONITATE,,0,0,malate_001
1303,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,M9 malate_002,L-malate,T0,CIS-ACONITATE,,0,0,malate_002
1304,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,M9 malate_003,L-malate,T0,CIS-ACONITATE,,0,0,malate_003
1305,SM_MPTA_112023_28_Galactose-T6_M1_1,#28: Galactose-T6 M1,Galactose,T1,CITRATE,1.6975609596823058,6,1,M1
1306,SM_MPTA_112023_29_Galactose-T6_M2_2,#29: Galactose-T6 M2,Galactose,T1,CITRATE,,6,1,M2
1307,SM_MPTA_112023_39_Galactose-T8_M3_3,#39: Galactose-T8 M3,Galactose,T1,CITRATE,,8,1,M3
1308,SM_MPTA_112023_55_Galactose-T12_M1_4,#55: Galactose-T12 M1,Galactose,T2,CITRATE,,12,2,M1
1309,SM_MPTA_112023_56_Galactose-T12_M2_5,#56: Galactose-T12 M2,Galactose,T2,CITRATE,,12,2,M2
1310,SM_MPTA_112023_66_Galactose-T14_M3_6,#66: Galactose-T14 M3,Galactose,T2,CITRATE,,14,2,M3
1311,SM_MPTA_112023_64_Galactose-T14_M1_7,#64: Galactose-T14 M1,Galactose,T3,CITRATE,2.0197597540921803,14,3,M1
1312,SM_MPTA_112023_65_Galactose-T14_M2_8,#65: Galactose-T14 M2,Galactose,T3,CITRATE,,14,3,M2
1313,SM_MPTA_112023_75_Galactose-T16_M3_9,#75: Galactose-T16 M3,Galactose,T3,CITRATE,,16,3,M3
1314,SM_MPTA_112023_82_Galactose-T18_M1_10,#82: Galactose-T18 M1,Galactose,T4,CITRATE,,18,4,M1
1315,SM_MPTA_112023_83_Galactose-T18_M2_11,#83: Galactose-T18 M2,Galactose,T4,CITRATE,,18,4,M2
1316,SM_MPTA_112023_93_Galactose-T20_M3_12,#93: Galactose-T20 M3,Galactose,T4,CITRATE,,20,4,M3
1317,SM_MPTA_112023_31_L-malate-T6_M5_13,#31: L-malate-T6 M5,L-malate,T1,CITRATE,,6,1,M5
1318,SM_MPTA_112023_32_L-malate-T6_M6_14,#32: L-malate-T6 M6,L-malate,T1,CITRATE,,6,1,M6
1319,SM_MPTA_112023_33_L-malate-T6_M7_15,#33: L-malate-T6 M7,L-malate,T1,CITRATE,,6,1,M7
1320,SM_MPTA_112023_127_L-malate-T9_M5_16,#127: L-malate-T9 M5,L-malate,T2,CITRATE,,9,2,M5
1321,SM_MPTA_112023_50_L-malate-T10_M6_17,#50: L-malate-T10 M6,L-malate,T2,CITRATE,,10,2,M6
1322,SM_MPTA_112023_129_L-malate-T9_M7_18,#129: L-malate-T9 M7,L-malate,T2,CITRATE,,9,2,M7
1323,SM_MPTA_112023_49_L-malate-T10_M5_19,#49: L-malate-T10 M5,L-malate,T3,CITRATE,23.575848301989602,10,3,M5
1324,SM_MPTA_112023_134_L-malate-T11_M6_20,#134: L-malate-T11 M6,L-malate,T3,CITRATE,5.14633018944482,11,3,M6
1325,SM_MPTA_112023_51_L-malate-T10_M7_21,#51: L-malate-T10 M7,L-malate,T3,CITRATE,0.1089767864704128,10,3,M7
1326,SM_MPTA_112023_58_L-malate-T12_M5_22,#58: L-malate-T12 M5,L-malate,T4,CITRATE,14.52739221616838,12,4,M5
1327,SM_MPTA_112023_143_L-malate-T13_M6_23,#143: L-malate-T13 M6,L-malate,T4,CITRATE,,13,4,M6
1328,SM_MPTA_112023_60_L-malate-T12_M7_24,#60: L-malate-T12 M7,L-malate,T4,CITRATE,,12,4,M7
1329,SM_MPTA_112023_52_L-alanine-T10_M9_25,#52: L-alanine-T10 M9,L-alanine,T1,CITRATE,,10,1,M9
1330,SM_MPTA_112023_53_L-alanine-T10_M10_26,#53: L-alanine-T10 M10,L-alanine,T1,CITRATE,,10,1,M10
1331,SM_MPTA_112023_54_L-alanine-T10_M11_27,#54: L-alanine-T10 M11,L-alanine,T1,CITRATE,,10,1,M11
1332,SM_MPTA_112023_79_L-alanine-T16_M9_28,#79: L-alanine-T16 M9,L-alanine,T2,CITRATE,7.992049783796441,16,2,M9
