,Sample_ID,Carbon source,Metabolite,Concentration [uM],Hours,Timepoint,Bioreactor
948,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,PYRUVATE,,12.0,2,M1
949,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,PYRUVATE,5.67695657847516,12.0,2,M2
950,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,PYRUVATE,,14.0,2,M3
951,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,PYRUVATE,7.10932314715738,14.0,3,M1
952,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,PYRUVATE,3.6695155961123804,14.0,3,M2
953,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,PYRUVATE,,16.0,3,M3
954,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,PYRUVATE,2.73145081812962,18.0,4,M1
955,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,PYRUVATE,3.4060554752997803,18.0,4,M2
956,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,PYRUVATE,,20.0,4,M3
957,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,PYRUVATE,105.19999229425659,6.0,1,M5
958,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,PYRUVATE,64.1434289765744,6.0,1,M6
959,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,PYRUVATE,69.70350488572879,6.0,1,M7
960,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,PYRUVATE,140.5286823980336,9.25,2,M5
961,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,PYRUVATE,282.886532851602,10.0,2,M6
962,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,PYRUVATE,110.9691541233738,9.25,2,M7
963,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,PYRUVATE,58.4570074692914,10.0,3,M5
964,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,PYRUVATE,252.98573060998802,11.0,3,M6
965,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,PYRUVATE,93.659412252629,10.0,3,M7
966,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,PYRUVATE,,12.0,4,M5
967,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,PYRUVATE,,13.0,4,M6
968,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,PYRUVATE,1.7922505386036,12.0,4,M7
969,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,PYRUVATE,2.06690681502498,10.0,1,M9
970,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,PYRUVATE,,10.0,1,M10
971,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,PYRUVATE,,10.0,1,M11
972,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,PYRUVATE,2.3293148628974203,16.0,2,M9
973,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,PYRUVATE,,16.0,2,M10
974,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,PYRUVATE,,16.0,2,M11
975,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,PYRUVATE,,18.0,3,M9
976,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,PYRUVATE,,18.0,3,M10
977,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,PYRUVATE,,18.0,3,M11
978,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,PYRUVATE,,22.0,4,M9
979,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,PYRUVATE,,22.0,4,M10
980,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,PYRUVATE,,22.0,4,M11
981,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,PYRUVATE,,0.0,0,Alanine_001
982,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,PYRUVATE,,0.0,0,Alanine_002
983,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,PYRUVATE,,0.0,0,Alanine_003
984,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,PYRUVATE,,0.0,0,Galactose_001
985,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,PYRUVATE,,0.0,0,Galactose_002
986,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,PYRUVATE,,0.0,0,Galactose_003
987,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,PYRUVATE,,0.0,0,malate_001
988,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,PYRUVATE,,0.0,0,malate_002
989,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,PYRUVATE,,0.0,0,malate_003
990,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,LACTATE,1.3566382152838279,6.0,1,M1
991,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,LACTATE,,6.0,1,M2
992,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,LACTATE,1.360412020225658,8.0,1,M3
993,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,LACTATE,1.5829951314668,12.0,2,M1
994,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,LACTATE,0.246750421492216,12.0,2,M2
995,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,LACTATE,1.150604028997728,14.0,2,M3
996,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,LACTATE,,14.0,3,M1
997,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,LACTATE,1.092390716400452,14.0,3,M2
998,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,LACTATE,0.626481071867266,16.0,3,M3
999,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,LACTATE,1.0210471597153439,18.0,4,M1
1000,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,LACTATE,2.61369940881184,18.0,4,M2
1001,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,LACTATE,,20.0,4,M3
1002,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,LACTATE,,6.0,1,M5
1003,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,LACTATE,1.026115462619084,6.0,1,M6
1004,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,LACTATE,,6.0,1,M7
1005,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,LACTATE,,9.25,2,M5
1006,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,LACTATE,,10.0,2,M6
1007,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,LACTATE,,9.25,2,M7
1008,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,LACTATE,1.118748222063428,10.0,3,M5
1009,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,LACTATE,1.2381406937955861,11.0,3,M6
1010,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,LACTATE,1.042649984737164,10.0,3,M7
1011,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,LACTATE,2.76856658095788,12.0,4,M5
1012,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,LACTATE,1.38393647657902,13.0,4,M6
1013,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,LACTATE,0.975276359089422,12.0,4,M7
1014,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,LACTATE,0.21290478643343,10.0,1,M9
1015,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,LACTATE,1.504138419959482,10.0,1,M10
1016,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,LACTATE,0.966697009100098,10.0,1,M11
1017,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,LACTATE,,16.0,2,M9
1018,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,LACTATE,1.084481394307966,16.0,2,M10
1019,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,LACTATE,0.8917575424923241,16.0,2,M11
1020,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,LACTATE,1.954987519841342,18.0,3,M9
1021,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,LACTATE,1.3150818040246859,18.0,3,M10
1022,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,LACTATE,0.9135331681951561,18.0,3,M11
1023,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,LACTATE,4.63141987713086,22.0,4,M9
1024,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,LACTATE,6.1403085898434195,22.0,4,M10
1025,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,LACTATE,1.226187977913634,22.0,4,M11
1026,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,LACTATE,,0.0,0,Alanine_001
1027,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,LACTATE,0.793952923942322,0.0,0,Alanine_002
1028,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,LACTATE,,0.0,0,Alanine_003
1029,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,LACTATE,2.8158511407096998,0.0,0,Galactose_001
1030,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,LACTATE,4.28256049721306,0.0,0,Galactose_002
1031,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,LACTATE,1.505909609373896,0.0,0,Galactose_003
1032,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,LACTATE,18.17357315135822,0.0,0,malate_001
1033,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,LACTATE,9.96804289523298,0.0,0,malate_002
1034,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,LACTATE,11.47328724716878,0.0,0,malate_003
1035,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,HEXOSES including Glucose and Fructose,46499.6584742532,6.0,1,M1
1036,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,HEXOSES including Glucose and Fructose,40184.0471606964,6.0,1,M2
1037,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,HEXOSES including Glucose and Fructose,32026.7834553144,8.0,1,M3
1038,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,HEXOSES including Glucose and Fructose,31395.5486753418,12.0,2,M1
1039,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,HEXOSES including Glucose and Fructose,21448.766387693402,12.0,2,M2
1040,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,HEXOSES including Glucose and Fructose,26854.2414464846,14.0,2,M3
1041,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,HEXOSES including Glucose and Fructose,13922.624752537802,14.0,3,M1
1042,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,HEXOSES including Glucose and Fructose,11987.60896708202,14.0,3,M2
1043,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,HEXOSES including Glucose and Fructose,14764.10857886062,16.0,3,M3
1044,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,HEXOSES including Glucose and Fructose,3447.8450804294,18.0,4,M1
1045,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,HEXOSES including Glucose and Fructose,6699.08182120806,18.0,4,M2
1046,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,HEXOSES including Glucose and Fructose,8668.60655231628,20.0,4,M3
1047,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,HEXOSES including Glucose and Fructose,,6.0,1,M5
1048,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,HEXOSES including Glucose and Fructose,,6.0,1,M6
1049,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,HEXOSES including Glucose and Fructose,,6.0,1,M7
1050,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,HEXOSES including Glucose and Fructose,,9.25,2,M5
1051,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,HEXOSES including Glucose and Fructose,,10.0,2,M6
1052,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,HEXOSES including Glucose and Fructose,,9.25,2,M7
1053,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,HEXOSES including Glucose and Fructose,,10.0,3,M5
1054,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,HEXOSES including Glucose and Fructose,,11.0,3,M6
1055,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,HEXOSES including Glucose and Fructose,,10.0,3,M7
1056,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,HEXOSES including Glucose and Fructose,,12.0,4,M5
1057,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,HEXOSES including Glucose and Fructose,,13.0,4,M6
1058,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,HEXOSES including Glucose and Fructose,,12.0,4,M7
1059,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,HEXOSES including Glucose and Fructose,,10.0,1,M9
1060,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,HEXOSES including Glucose and Fructose,,10.0,1,M10
1061,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,HEXOSES including Glucose and Fructose,,10.0,1,M11
1062,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,HEXOSES including Glucose and Fructose,,16.0,2,M9
1063,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,HEXOSES including Glucose and Fructose,,16.0,2,M10
1064,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,HEXOSES including Glucose and Fructose,,16.0,2,M11
1065,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,HEXOSES including Glucose and Fructose,,18.0,3,M9
1066,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,HEXOSES including Glucose and Fructose,,18.0,3,M10
1067,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,HEXOSES including Glucose and Fructose,12.77143201087774,18.0,3,M11
1068,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,HEXOSES including Glucose and Fructose,,22.0,4,M9
1069,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,HEXOSES including Glucose and Fructose,,22.0,4,M10
1070,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,HEXOSES including Glucose and Fructose,,22.0,4,M11
1071,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,HEXOSES including Glucose and Fructose,,0.0,0,Alanine_001
1072,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,HEXOSES including Glucose and Fructose,,0.0,0,Alanine_002
1073,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,HEXOSES including Glucose and Fructose,,0.0,0,Alanine_003
1074,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,HEXOSES including Glucose and Fructose,33715.1811787318,0.0,0,Galactose_001
1075,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,HEXOSES including Glucose and Fructose,37352.790874473,0.0,0,Galactose_002
1076,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,HEXOSES including Glucose and Fructose,40693.206409567196,0.0,0,Galactose_003
1077,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,HEXOSES including Glucose and Fructose,,0.0,0,malate_001
1078,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,HEXOSES including Glucose and Fructose,,0.0,0,malate_002
1079,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,HEXOSES including Glucose and Fructose,,0.0,0,malate_003
1080,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,NAD,0.0290744109239346,6.0,1,M1
1081,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,NAD,,6.0,1,M2
1082,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,NAD,0.0425221904791748,8.0,1,M3
1083,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,NAD,,12.0,2,M1
1084,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,NAD,0.0314436091493212,12.0,2,M2
1085,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,NAD,0.042294365662498404,14.0,2,M3
1086,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,NAD,0.09425730046242539,14.0,3,M1
1087,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,NAD,0.0299093374631062,14.0,3,M2
1088,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,NAD,0.025661073105618798,16.0,3,M3
1089,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,NAD,0.039853448357090995,18.0,4,M1
1090,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,NAD,,18.0,4,M2
1091,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,NAD,,20.0,4,M3
1092,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,NAD,,6.0,1,M5
1093,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,NAD,0.053547593299386,6.0,1,M6
1094,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,NAD,,6.0,1,M7
1095,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,NAD,0.0543719326852216,9.25,2,M5
1096,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,NAD,0.0251638233885898,10.0,2,M6
1097,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,NAD,0.05106390943910279,9.25,2,M7
1098,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,NAD,0.054508070795432795,10.0,3,M5
1099,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,NAD,,11.0,3,M6
1100,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,NAD,0.0449691006372158,10.0,3,M7
1101,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,NAD,0.036750159874694,12.0,4,M5
1102,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,NAD,,13.0,4,M6
1103,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,NAD,,12.0,4,M7
1104,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,NAD,0.0375370288754854,10.0,1,M9
1105,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,NAD,0.0466984528165966,10.0,1,M10
1106,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,NAD,0.035458839634113996,10.0,1,M11
1107,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,NAD,0.08007048472972719,16.0,2,M9
1108,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,NAD,,16.0,2,M10
1109,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,NAD,0.081125166170275,16.0,2,M11
1110,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,NAD,0.0436397745855204,18.0,3,M9
1111,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,NAD,,18.0,3,M10
1112,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,NAD,0.061698838606567594,18.0,3,M11
1113,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,NAD,0.10633513923712881,22.0,4,M9
1114,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,NAD,,22.0,4,M10
1115,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,NAD,0.0363850749084636,22.0,4,M11
1116,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,NAD,,0.0,0,Alanine_001
1117,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,NAD,,0.0,0,Alanine_002
1118,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,NAD,,0.0,0,Alanine_003
1119,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,NAD,,0.0,0,Galactose_001
1120,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,NAD,,0.0,0,Galactose_002
1121,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,NAD,,0.0,0,Galactose_003
1122,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,NAD,,0.0,0,malate_001
1123,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,NAD,,0.0,0,malate_002
1124,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,NAD,,0.0,0,malate_003
1125,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,SUCCINATE,,6.0,1,M1
1126,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,SUCCINATE,,6.0,1,M2
1127,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,SUCCINATE,,8.0,1,M3
1128,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,SUCCINATE,7.9135493826097605,12.0,2,M1
1129,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,SUCCINATE,4.42313438171396,12.0,2,M2
1130,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,SUCCINATE,51.685724481112196,14.0,2,M3
1131,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,SUCCINATE,24.211984382651,14.0,3,M1
1132,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,SUCCINATE,18.32942490176126,14.0,3,M2
1133,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,SUCCINATE,108.535024357568,16.0,3,M3
1134,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,SUCCINATE,,18.0,4,M1
1135,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,SUCCINATE,,18.0,4,M2
1136,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,SUCCINATE,30.2594160452508,20.0,4,M3
1137,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,SUCCINATE,914.13411376716,6.0,1,M5
1138,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,SUCCINATE,690.47406810438,6.0,1,M6
1139,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,SUCCINATE,1095.958300851612,6.0,1,M7
1140,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,SUCCINATE,366.092222410898,9.25,2,M5
1141,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,SUCCINATE,385.77125661512,10.0,2,M6
1142,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,SUCCINATE,1008.579825505818,9.25,2,M7
1143,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,SUCCINATE,280.403508958898,10.0,3,M5
1144,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,SUCCINATE,825.2185996223039,11.0,3,M6
1145,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,SUCCINATE,911.1298064522219,10.0,3,M7
1146,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,SUCCINATE,,12.0,4,M5
1147,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,SUCCINATE,,13.0,4,M6
1148,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,SUCCINATE,,12.0,4,M7
1149,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,SUCCINATE,,10.0,1,M9
1150,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,SUCCINATE,,10.0,1,M10
1151,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,SUCCINATE,,10.0,1,M11
1152,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,SUCCINATE,3.65773661772592,16.0,2,M9
1153,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,SUCCINATE,3.90021979075768,16.0,2,M10
1154,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,SUCCINATE,8.26539108897486,16.0,2,M11
1155,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,SUCCINATE,7.048323095823941,18.0,3,M9
1156,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,SUCCINATE,5.34174763526868,18.0,3,M10
1157,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,SUCCINATE,18.49713814632372,18.0,3,M11
1158,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,SUCCINATE,,22.0,4,M9
1159,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,SUCCINATE,,22.0,4,M10
1160,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,SUCCINATE,,22.0,4,M11
1161,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,SUCCINATE,,0.0,0,Alanine_001
1162,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,SUCCINATE,,0.0,0,Alanine_002
1163,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,SUCCINATE,,0.0,0,Alanine_003
1164,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,SUCCINATE,,0.0,0,Galactose_001
1165,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,SUCCINATE,,0.0,0,Galactose_002
1166,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,SUCCINATE,,0.0,0,Galactose_003
1167,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,SUCCINATE,967.3474537518599,0.0,0,malate_001
1168,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,SUCCINATE,625.06721303121,0.0,0,malate_002
1169,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,SUCCINATE,648.210703077156,0.0,0,malate_003
1170,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,MALATE,0.802229832945808,6.0,1,M1
1171,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,MALATE,2.7955656083951803,6.0,1,M2
1172,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,MALATE,9.906841951506099,8.0,1,M3
1173,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,MALATE,10.96401889475054,12.0,2,M1
1174,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,MALATE,3.90180612053094,12.0,2,M2
1175,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,MALATE,1.5020971389787279,14.0,2,M3
1176,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,MALATE,1.08678845610546,14.0,3,M1
1177,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,MALATE,7.9125393458554,14.0,3,M2
1178,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,MALATE,2.1819079305759397,16.0,3,M3
1179,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,MALATE,1.4856512782170521,18.0,4,M1
1180,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,MALATE,3.0607444368579797,18.0,4,M2
1181,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,MALATE,3.7612463434195,20.0,4,M3
1182,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,MALATE,25626.3537071928,6.0,1,M5
1183,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,MALATE,19546.28873392188,6.0,1,M6
1184,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,MALATE,23585.6902309694,6.0,1,M7
1185,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,MALATE,9813.990710673399,9.25,2,M5
1186,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,MALATE,10379.07677453302,10.0,2,M6
1187,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,MALATE,13253.9608651513,9.25,2,M7
