Batch-Tube,Timepoint,ionMz,Z-score median,Z-score std
5-18A,9.0,155.0099,-0.21688025411916517,0.017648664525857994
5-18A,9.0,157.0128,1.9863341350862487,0.3047815122632527
5-18A,9.0,157.0255,0.24718801202028756,0.032197651071061824
5-18A,9.0,157.0379,0.2524610146738258,0.10475061360685717
5-18A,9.0,157.0504,0.28615463996601664,0.12797468169972528
5-18A,9.0,159.0297,-1.1046328120465139,0.10523141630840972
5-18A,9.0,159.0775,1.021788288011766,0.05683965388336182
5-18A,9.0,160.0616,0.26690522710506415,0.4358353743427157
5-18A,9.0,161.0453,-1.6914691037773655,0.07656087260137392
5-18A,9.0,162.0424,1.1390553017065879,0.14687847538607857
5-18A,9.0,163.0351,-0.8559707836606654,0.27283140397254324
5-18A,9.0,163.0398,0.7301790911851108,0.16599736220858063
5-18A,9.0,163.0611,0.26959358003291506,0.1676309781848039
5-18A,9.0,164.0716,2.830399165649907,0.1984078943813259
5-18A,9.0,165.03,-1.000506183620642,0.9610377586938241
5-18A,9.0,165.0405,0.3821214350782522,0.37324674708821
5-18A,9.0,165.0556,0.8058059400128785,0.370141780521618
5-18A,9.0,166.0508,0.45042886893548795,0.12533061153769423
5-18A,9.0,166.0632,1.0373024627843188,0.6684315134424708
5-18A,9.0,166.9759,1.5307483992472901,0.5926377894445377
5-18A,9.0,167.0207,-0.6714174340116359,0.34895592609026616
5-18A,9.0,167.0358,0.5453081295975445,0.32148752769929584
5-18A,9.0,167.0828,-0.2810905010949931,0.9192878424357578
5-18A,9.0,168.0277,0.09534672264196865,0.10769475294382132
5-18A,9.0,168.0664,-0.12028958459819292,0.4003677737071885
5-18A,9.0,170.0455,1.0846418958835322,0.034728671531909866
5-18A,9.0,171.0065,1.0469596221622495,0.2975588090554787
5-18A,9.0,171.0092,1.170641245911578,0.2602782626480056
5-18A,9.0,171.0284,1.687244591294167,0.18630108613508817
5-18A,9.0,172.0616,0.6404809887588265,0.22418988405846219
5-18A,9.0,172.962,1.5573000583281915,0.18066004440537667
5-18A,9.0,173.0089,0.1250997894935034,0.10009289955454419
5-18A,9.0,173.0453,-0.014900189963717267,0.10864432057220928
5-18A,9.0,173.0932,2.161422524074309,0.14526868291838016
5-18A,9.0,173.1041,-0.5565833691885544,0.08310708256714283
5-18A,9.0,174.0407,0.15553555096050886,0.050387047577796426
5-18A,9.0,174.088,-0.37830278678215506,0.03252879761003023
5-18A,9.0,175.022,1.2518519005306321,0.20800611612776418
5-18A,9.0,175.0361,0.5977669197330912,0.09477000402636673
5-18A,9.0,175.0611,-0.17066902153266897,0.06708549184223363
5-18A,9.0,176.0776,0.09266683738624508,0.18109328841857394
5-18A,9.0,177.0402,-0.9554468285571703,0.3092409406655721
5-18A,9.0,177.0553,-0.3590539420848331,0.7723964726786046
5-18A,9.0,178.0509,1.3852128371756638,0.11131629724696045
5-18A,9.0,179.0348,0.66535594192622,0.08821469904063044
5-18A,9.0,179.0561,-1.4349419579471658,0.005709800275096546
5-18A,9.0,180.0663,-1.3327256809014627,0.008058364607584785
5-18A,9.0,181.0505,0.8306788907885462,0.14161696318312467
5-18A,9.0,182.9725,-1.1206429463858256,0.15161203564712608
5-18A,9.0,183.0661,-1.191413880576874,0.6724283552450084
5-18A,9.0,184.0017,-0.1533215185788268,0.15283696725282597
5-18A,9.0,184.9856,2.0735914511073132,0.1868747716705022
5-18A,9.0,186.1136,-0.4127186546192505,0.4400185234870746
5-18A,9.0,187.0234,-0.0029749248144576856,0.969065705789833
5-18A,9.0,188.035,-0.857774856857507,0.1794556111320111
5-18A,9.0,188.0565,-0.03421611578939561,0.015435774453344913
5-18A,9.0,189.0405,-0.9627048965544494,0.07202134459307104
5-18A,9.0,191.0197,-0.5603988593363061,0.12056436527840057
5-18A,9.0,191.0561,-0.3459237887532574,0.07611278816386324
5-18A,9.0,192.0663,-0.39454498326735526,0.28494485415220366
5-18A,9.0,193.0349,-0.6047296610888948,0.13111345233247537
5-18A,9.0,194.0682,1.4999033348018393,0.3037558880680396
5-18A,9.0,194.0822,-0.5971190190502649,0.4895628355472894
5-18A,9.0,195.0509,-1.2525771960223928,0.08079061973292578
5-18A,9.0,195.0657,0.9920216448553156,1.051850692039422
5-18A,9.0,196.0603,0.45090752348266927,0.13969291560555097
5-18A,9.0,198.0182,2.3784797634822086,0.19120647392552956
5-18A,9.0,199.0019,1.4365942956389275,0.42073601924292303
5-18A,9.0,200.9937,-0.25272107605087873,0.36972981757906065
5-18A,9.0,201.0051,0.6186508648898996,0.3998593686333664
5-18A,9.0,203.0348,1.3073162837297252,0.489632284235586
5-18A,9.0,203.0826,0.011036327544578622,0.0178239900936072
5-18A,9.0,204.0498,-1.1017520538701706,0.25262064246949634
5-18A,9.0,205.0351,-0.6382133250147093,0.12319644145416099
5-18A,9.0,206.0822,-0.009311316118064234,0.43801232580983296
5-18A,9.0,209.0292,1.2607106696348191,0.4516177246098623
5-18A,9.0,209.0814,-0.12469120275306658,0.4771736482939251
5-18A,9.0,211.0235,1.0698171648424533,0.5034831166312684
5-18A,9.0,211.9968,0.6244629080422015,0.14332276983348546
5-18A,9.0,212.0331,0.17993168912116564,0.10861120299017639
5-18A,9.0,212.9807,2.2882496110613086,0.3557682779598769
5-18A,9.0,213.014,1.6280812874725297,0.35838709252500334
5-18A,9.0,213.0384,1.1392017124437808,0.30484323422808657
5-18A,9.0,213.1252,0.056985346074820004,1.273827242888148
5-18A,9.0,214.0488,-0.5180432092958738,0.7960379840491544
5-18A,9.0,215.0331,-1.5568192663534126,0.0033781973530991045
5-18A,9.0,216.1351,-1.2694851938586704,0.12028838676907123
5-18A,9.0,218.0335,-1.5024672289465992,0.0031452296481926764
5-18A,9.0,218.1034,-0.22534806764788612,0.06869864526779003
5-18A,9.0,220.0828,-0.5864266246177128,0.8416392064316607
5-18A,9.0,221.0443,-1.247328456470756,0.06491529082192511
5-18A,9.0,221.0664,-0.6141772235170952,0.3565137115885377
5-18A,9.0,225.0399,0.1253457398081247,1.0820288163282952
5-18A,9.0,225.0861,0.4624428838925545,0.23032700365318834
5-18A,9.0,225.0901,-0.4874145115697194,0.7639292457300219
5-18A,9.0,226.0135,0.9974652984645302,0.33725315283462803
5-18A,9.0,226.0697,-0.7217692745911694,0.15751362223523438
5-18A,9.0,228.0501,1.1342885026290543,0.2782276035828404
5-18A,9.0,229.0122,1.1529079264403168,0.2530531357783629
5-18A,9.0,237.0614,0.8496871739329944,0.33326888712346014
5-18A,9.0,238.0945,-0.6482481657899986,0.27739163565016717
5-18A,9.0,240.0515,0.2832140456987389,0.031053415975947227
5-18A,9.0,241.0844,0.1309406747587792,0.1786698866280151
5-18A,9.0,242.0804,-0.4092970141010169,0.6179235557968358
5-18A,9.0,243.029,1.5385465279994786,0.3694943254857672
5-18A,9.0,243.0625,1.2368596919775345,0.2546455222570214
5-18A,9.0,245.0444,0.7018313550442152,0.2491458402562414
5-18A,9.0,246.0198,0.5719605156687124,0.21400058094243907
5-18A,9.0,246.064,-1.2152429957628108,0.023439626364521595
5-18A,9.0,251.0816,-0.6946669885955372,1.326551482855296
5-18A,9.0,253.0119,-0.05772067046721979,0.025119203386382846
5-18A,9.0,253.0499,-1.8410598410623373,0.5228640855516051
5-18A,9.0,257.0072,1.2627127395332778,0.6774135898435586
5-18A,9.0,257.1028,-1.046048064926027,0.5333657860918709
5-18A,9.0,259.005,1.1860547309412977,0.5106342565912637
5-18A,9.0,259.0227,-1.3382749804417886,0.10018393486964361
5-18A,9.0,261.0385,0.15312283789869707,0.08836346959915435
5-18A,9.0,266.0703,0.4598474397399577,0.2934143305173253
5-18A,9.0,267.0724,-0.6563598663975623,0.039234622206182755
5-18A,9.0,268.02,0.8204500632798899,0.8213506879165025
5-18A,9.0,269.0398,2.46389076501469,0.437424063005817
5-18A,9.0,271.0612,-0.4480585029276879,0.5043032374870888
5-18A,9.0,271.0815,-0.6654976350976319,0.3521496833913216
5-18A,9.0,273.0021,2.9047316304828215,0.2533401345678483
5-18A,9.0,274.0933,-0.17457853482775493,0.08044252163150264
5-18A,9.0,275.0184,0.005402264225860681,0.9039848458519609
5-18A,9.0,275.0991,1.21758850491881,0.45134492417881916
5-18A,9.0,277.1207,-1.1184818168637418,0.007100092785244474
5-18A,9.0,277.2169,-0.43630732101845326,0.14559812208854064
5-18A,9.0,279.2331,-0.292915871989628,0.020327868018196794
5-18A,9.0,282.0839,-1.2809081581476747,0.15742408544839484
5-18A,9.0,283.2063,-0.19868586484131917,0.33818927380910246
5-18A,9.0,285.0972,-0.644799696873918,1.0176276600519276
5-18A,9.0,287.0157,-1.0450858814993267,0.414884629736465
5-18A,9.0,288.0725,0.06240707376432892,0.17001291343484162
5-18A,9.0,289.0333,0.34778302844393666,0.8894045936807606
5-18A,9.0,289.1044,0.10385077772990631,0.2655601863662025
5-18A,9.0,290.9677,0.34100131267426437,0.15553386369046251
5-18A,9.0,294.0479,-0.8451749835908704,0.8519152017315543
5-18A,9.0,300.0509,0.2055159808479156,0.6099659961251871
5-18A,9.0,301.0333,0.2557328348287385,0.410238866212966
5-18A,9.0,303.2326,0.11895659528655095,0.7622450883454608
5-18A,9.0,305.0207,-1.2264770752678777,0.08197001176720986
5-18A,9.0,306.0481,0.5486391181290631,0.17116981743565457
5-18A,9.0,306.0765,1.0898746444843086,0.09075214033554975
5-18A,9.0,308.0986,-0.4050901039163223,0.023322222695635088
5-18A,9.0,313.0441,-0.46998307277279916,0.11417428750768217
5-18A,9.0,313.1037,0.42705896878263044,1.0580768230760431
5-18A,9.0,317.026,-0.3927922779958801,0.6018803545849334
5-18A,9.0,323.0256,0.7821918051077017,0.8490662116560718
5-18A,9.0,325.1163,-0.03241998726930556,0.48639905223732416
5-18A,9.0,328.0457,0.8907411900893343,0.14738146291571919
5-18A,9.0,333.0589,0.8154490145062944,0.44095459769559053
5-18A,9.0,338.9884,0.8515552377837088,0.7976412283816238
5-18A,9.0,339.0928,-0.5590223403263155,0.23743669401380454
5-18A,9.0,341.1089,-0.4173628193318474,0.10498980747374585
5-18A,9.0,344.0393,0.7802787308550152,0.2768361437656498
5-18A,9.0,346.0556,0.2365777162966518,0.23735520632452073
5-18A,9.0,348.087,0.5003657869244361,0.1602183342742154
5-18A,9.0,353.0489,-0.1596564937681059,0.2764278598587328
5-18A,9.0,357.089,1.117408980336432,0.30396865198190715
5-18A,9.0,375.131,-0.6367159752250474,0.7590961794277997
5-18A,9.0,377.1496,-0.36120432707164307,0.2583831162225855
5-18A,9.0,383.1188,-0.8358752159910953,0.7647938060051296
5-18A,9.0,388.9416,0.4435508909757908,0.35911345402257183
5-18A,9.0,388.9442,0.2472733272244499,0.3011094082959194
5-18A,9.0,401.0756,-1.1742749968342556,0.03937375306715601
5-18A,9.0,407.2795,-0.7018534351616521,0.1917881355227925
5-18A,9.0,421.0743,0.6576684586065363,0.8223572843204464
5-18A,9.0,426.0222,-0.029284009031196004,0.20022310000672164
5-18A,9.0,442.9997,-0.30286165813592525,0.2195739686877202
5-18A,9.0,466.9657,-1.238577729262117,0.09221844792135958
5-18A,9.0,490.9787,0.584192661032226,0.922743904388366
5-18A,9.0,503.1614,-0.2377894478103269,0.44000513024173155
5-18A,9.0,547.0731,0.8529518276216,0.24791882367860335
5-18A,9.0,565.0471,0.1019274057304836,0.27807403383723167
5-18A,9.0,578.8872,-1.2254021073051051,0.05550800681162641
5-18A,9.0,579.0269,-0.9679024319980432,0.043798867018271105
5-18A,9.0,612.2549,0.11956969469390852,0.30198407354919776
5-18A,9.0,624.2949,1.3200576829250914,0.6080260095234759
5-18A,9.0,659.307,-0.7862487729365127,0.103932137020141
5-18A,9.0,664.0939,0.6844844562026398,0.5516800767444183
5-18A,9.0,665.2144,0.7485953346684905,0.5686426203262832
5-18A,9.0,668.1374,1.190108010131995,0.10420888688913299
5-18A,9.0,787.255,-0.6717546724729586,0.10835894681307616
5-18A,9.0,790.2568,-0.8656876660842876,0.26992121819680215
5-18A,9.0,835.0407,1.4564705758234915,0.4547616475187999
5-18A,9.0,863.2971,1.8434671448186273,0.16604091797711376
5-18A,9.0,864.1473,0.6257466537378193,0.3104617911445895
5-18A,9.0,974.2935,0.5477503754210734,0.07195958349968
5-18A,9.0,976.7162,-1.2201766495307371,0.17418673034084908
5-18A,10.0,57.0342,-2.078109942040328,0.3909430800646311
5-18A,10.0,58.0295,0.5620632863709291,0.3866986027433854
5-18A,10.0,59.0135,-0.15829437957750653,0.09926890067259388
5-18A,10.0,71.0137,-1.0784201063683136,0.0975957906478903
5-18A,10.0,73.0293,2.1729939405484373,0.21318070517538357
5-18A,10.0,74.0247,0.5919359751542963,1.209961247540621
5-18A,10.0,75.0087,-0.08705588468804899,0.3359684043696436
5-18A,10.0,87.0088,-0.2818692902405803,0.02832086971080669
5-18A,10.0,87.0451,-1.749439895928664,0.5488872369518247
5-18A,10.0,88.0403,3.115438809503843,0.14708354364690415
5-18A,10.0,88.9883,0.4388746574551009,0.45332904526412565
5-18A,10.0,89.0244,-1.9687438194442812,0.008919937641254056
5-18A,10.0,93.0338,0.02101881025636804,0.016619754884956452
5-18A,10.0,94.9761,-1.049414918693903,0.7814241629865597
5-18A,10.0,94.9806,1.1434006990199577,0.7038874744959919
5-18A,10.0,95.0139,-1.4566363988064759,0.08063779133037648
5-18A,10.0,101.0242,-1.7921806984700102,0.048859937700867065
5-18A,10.0,102.056,4.620983967263047,0.2498104992047667
5-18A,10.0,103.0402,0.18103883480667216,0.09226610412176312
5-18A,10.0,103.0509,0.3594398262207311,0.0814468734445461
5-18A,10.0,104.0352,-0.608070780395939,0.13363213516468592
5-18A,10.0,105.0193,-0.7315237381108826,0.25429399173618933
5-18A,10.0,107.0503,0.4384859452371739,0.9929567119276304
5-18A,10.0,109.0295,0.3292802523017687,0.10310291647201177
5-18A,10.0,111.02,0.4026128920792396,0.08110854740133595
5-18A,10.0,112.0516,0.44968182764725223,0.7381674242329074
5-18A,10.0,113.0244,-1.4508211067513948,0.020469587070458817
5-18A,10.0,113.0357,0.1263884266225538,0.11857528988502397
5-18A,10.0,114.056,-0.2228337535735477,0.007366995126079676
5-18A,10.0,115.0037,3.9907311014743825,0.09015568621934174
5-18A,10.0,115.0402,-1.6593420923409579,0.5613600361195206
5-18A,10.0,115.0764,0.5297843383273202,1.0549637676602581
5-18A,10.0,116.0354,1.9289990580443357,0.2684719735894396
5-18A,10.0,116.0717,1.6693990346349008,0.04102520889334684
5-18A,10.0,117.0194,2.390878031861285,0.1290076766092304
5-18A,10.0,118.0508,2.433939663576681,0.45256109231629793
5-18A,10.0,118.9804,-1.41452602315329,0.007563675529305817
5-18A,10.0,119.0503,0.4080273401825667,0.5196371779459007
5-18A,10.0,120.9273,-0.09569330980962476,0.07824596099319894
5-18A,10.0,121.0295,-0.026600290376248698,0.7581528661185893
5-18A,10.0,121.0409,-0.9197952331083407,0.5084760711922691
5-18A,10.0,122.0248,-0.9407785080399254,0.5181781767275302
5-18A,10.0,124.0075,-0.5599596046282471,0.16102258534492
5-18A,10.0,124.0144,-1.5728339792074355,0.13408385807111992
5-18A,10.0,125.0439,-1.5071796712817886,0.2761249784565467
5-18A,10.0,127.0764,-0.6645454958709085,0.6892952630652865
5-18A,10.0,128.0354,0.2068991136816054,0.04096259736039597
5-18A,10.0,129.0193,2.5115689047297733,0.34032667550898965
5-18A,10.0,129.0556,-0.0072673152570195965,0.8332080728226465
5-18A,10.0,130.0142,-0.0892104500115111,0.35629339070778754
5-18A,10.0,130.0509,1.225591411802948,0.08776944794824544
5-18A,10.0,130.0874,3.0533809293455043,0.2985247904601703
5-18A,10.0,131.0008,0.7214116760966574,1.8221154814698914
5-18A,10.0,131.0123,-0.5328160829937176,0.10261107673446829
5-18A,10.0,131.035,-1.566137509375662,0.2009049037249454
5-18A,10.0,131.0462,-1.8901654256909217,0.15214668776913406
5-18A,10.0,131.0828,-0.6359753769014355,0.1692194894298077
5-18A,10.0,132.0302,0.9853091946132361,0.040097630749860655
5-18A,10.0,133.0142,2.305782328164296,0.4092328162062554
5-18A,10.0,133.0257,2.2271861906920596,0.26928075853089184
5-18A,10.0,133.0505,1.2897013494309582,0.10119473873570455
5-18A,10.0,134.0472,1.5968712407745298,0.11152837850932959
5-18A,10.0,134.0604,0.6429369157301833,0.37869749888096566
5-18A,10.0,135.0302,4.540759729611516,0.42845985119946883
5-18A,10.0,135.0453,1.4757956037449502,0.14969541236860945
5-18A,10.0,136.0404,-0.15332103060495766,0.09367841278886577
5-18A,10.0,136.0487,1.4243116352556595,0.3559927626298846
5-18A,10.0,136.0767,-0.008048152064397324,0.7207810020226029
5-18A,10.0,137.0239,0.018816216279697203,0.1742163646915048
5-18A,10.0,138.9789,0.6738962289700592,0.6635850947580705
5-18A,10.0,139.0014,3.3426509869388994,0.04672352651474551
5-18A,10.0,139.0067,-0.5223500649556955,0.06005718019854672
5-18A,10.0,139.976,1.1950871064185142,0.37903918452011914
5-18A,10.0,143.0713,-0.7740960574795408,0.45125749202493387
5-18A,10.0,143.1077,1.7340285465492886,0.6536181857965956
5-18A,10.0,145.0141,0.29451459716988354,0.13221802825900697
5-18A,10.0,145.0506,1.2600273506832642,0.21037511492993807
5-18A,10.0,145.0623,0.373137197888979,0.3376780613931436
5-18A,10.0,145.0982,-0.7767324336486349,0.08624334578849889
5-18A,10.0,145.1106,-0.3080305131054986,1.1990060276456906
5-18A,10.0,146.0459,5.072336771600444,0.11552014987069666
5-18A,10.0,147.0298,0.34064579675973516,0.1003845697440963
5-18A,10.0,147.0662,0.5000575642505284,0.03762250663016516
5-18A,10.0,149.0092,-0.8445980506323192,0.5355189490198513
5-18A,10.0,149.0456,-1.4513130011382551,0.15806326135855595
5-18A,10.0,149.0608,0.7700578774941912,0.5248772894593313
5-18A,10.0,150.0422,-0.029648845244552594,0.6192936039644393
5-18A,10.0,150.9707,-0.04483368358058633,0.5105585625959238
5-18A,10.0,151.0259,2.741337028518535,0.2686331382570548
5-18A,10.0,151.04,0.8680397400512534,0.4947587143357466
5-18A,10.0,151.06,-0.19248988673443485,0.245169000566506
5-18A,10.0,152.0353,1.3317638803057437,0.4474228147760787
5-18A,10.0,152.0716,-0.9198838063912704,0.15484098979785152
5-18A,10.0,153.0192,-1.1250163945247955,0.07966072193435325
5-18A,10.0,154.062,-0.40071773034570335,0.14439806610372083
5-18A,10.0,154.9751,2.261505734310041,0.10061411527355198
5-18A,10.0,155.0099,0.2879876643512902,0.050252242468346635
5-18A,10.0,157.0128,-0.4731032927385698,0.06799321845096498
5-18A,10.0,157.0255,0.6135093848179713,0.04976759750922667
5-18A,10.0,157.0379,0.4273398719844532,0.07888555541172756
5-18A,10.0,157.0504,0.37562844562184994,0.11545786601585006
5-18A,10.0,159.0297,-1.5846520104817525,0.0860741486156803
5-18A,10.0,159.0775,2.9605073788095506,0.036090081832894944
5-18A,10.0,160.0616,0.4292337568039495,0.4756017922642474
5-18A,10.0,161.0453,-2.128349761491025,0.13961158833485654
5-18A,10.0,162.0424,2.2768273888071304,0.05972066042026368
5-18A,10.0,163.0351,-1.125778133998475,0.17308853250904638
5-18A,10.0,163.0398,0.4033008002494055,0.07258822258884674
5-18A,10.0,163.0611,-0.5001302982075276,0.1468080379740372
5-18A,10.0,164.0716,5.408567622411381,0.426351929495526
5-18A,10.0,165.03,-0.155346359917875,0.9424045878767233
5-18A,10.0,165.0405,-0.20276943695191896,0.5901718395418211
5-18A,10.0,165.0556,0.8552419914302234,0.22055724590823542
5-18A,10.0,166.0508,0.7897893960399509,0.4044983231113616
5-18A,10.0,166.0632,0.5230680612861743,0.4540221255785571
5-18A,10.0,166.9759,2.0549962729206133,0.6694668779931777
5-18A,10.0,167.0207,-0.21054266769804575,0.3637316125146253
5-18A,10.0,167.0358,0.19241171120369985,0.3222662545573372
5-18A,10.0,167.0828,0.1856231292894519,0.5419822341440256
5-18A,10.0,168.0277,5.346957937377367,0.12623892251448252
5-18A,10.0,168.0664,-0.7147606673850667,0.3643156831431187
5-18A,10.0,170.0455,2.297690768271487,0.07174737178465214
5-18A,10.0,171.0065,2.4552484692355727,0.20741793199743677
5-18A,10.0,171.0092,1.343072553784286,0.0786561492969053
5-18A,10.0,171.0284,-0.2945757298752052,0.09878286415673994
5-18A,10.0,172.0616,0.6318635418094267,0.39223680293418794
5-18A,10.0,172.962,5.430012846942606,0.3059360224530729
5-18A,10.0,173.0089,3.7501704578168735,0.5880327746401399
5-18A,10.0,173.0453,0.4263271061182001,0.2659954128445594
5-18A,10.0,173.0932,3.0865604291845665,0.24662588749441916
5-18A,10.0,173.1041,-0.005348508934581369,0.06122325951218093
5-18A,10.0,174.0407,0.4768979239001986,0.0222874795197213
5-18A,10.0,174.088,-0.17482493558151158,0.03653565673416975
5-18A,10.0,175.022,1.2113583208083862,0.3754945975615056
5-18A,10.0,175.0361,0.9777771812219294,0.03805243852095942
5-18A,10.0,175.0611,0.013018719878237682,0.043809415798721926
5-18A,10.0,176.0776,0.012633951814421056,0.2196804377858953
5-18A,10.0,177.0402,-1.3421486536841636,0.17975392960747444
5-18A,10.0,177.0553,-0.09867623278295891,0.3836696891986227
5-18A,10.0,178.0509,1.7292643936616066,0.01929143628146442
5-18A,10.0,179.0348,0.469158539231909,0.1964212439583754
5-18A,10.0,179.0561,-1.4378189875800556,0.0038332921064124946
5-18A,10.0,180.0663,-1.2474840358279708,0.024218359346150322
5-18A,10.0,181.0505,0.8333507342269322,0.15884415439797384
5-18A,10.0,182.9725,-1.1019731558770545,0.10891462250305055
5-18A,10.0,183.0661,-0.9382509530307606,0.487775575963232
5-18A,10.0,184.0017,4.9649415596060615,0.19220710381138886
5-18A,10.0,184.9856,0.5906670022574726,0.1035640389417674
5-18A,10.0,186.1136,-0.17893786187950797,0.7947413816342996
5-18A,10.0,187.0234,-0.5291807248905842,0.2912333939528058
5-18A,10.0,188.035,0.20863605735052682,1.1695240498738584
5-18A,10.0,188.0565,0.4630594454078175,0.03307657319123987
5-18A,10.0,189.0405,-0.8405333813529973,0.0852334724260838
5-18A,10.0,191.0197,3.1742066526295893,0.36325252696414795
5-18A,10.0,191.0561,-0.1972432722069966,0.09745012902482192
5-18A,10.0,192.0663,-0.8396269157863931,0.2740630752502047
5-18A,10.0,193.0349,-0.0812347279579575,0.3924352961693162
5-18A,10.0,194.0682,0.8548640633724676,0.4770278094874665
5-18A,10.0,194.0822,-0.4237392744385399,0.5850098867269131
5-18A,10.0,195.0509,-1.2705146549762207,0.030072958605102645
5-18A,10.0,195.0657,-0.3900405376340287,0.19478877185527155
5-18A,10.0,196.0603,0.5009375834856319,0.1775765736169454
5-18A,10.0,198.0182,1.5302450551330127,0.12823477367429087
5-18A,10.0,199.0019,0.11315931428304161,0.5522652915896137
5-18A,10.0,200.9937,-0.2502090274318114,0.161803138129159
5-18A,10.0,201.0051,1.3155405620843972,0.7598426619849321
5-18A,10.0,203.0348,-0.998508996103789,0.21597996646282808
5-18A,10.0,203.0826,0.10306043175072825,0.02223525053072842
5-18A,10.0,204.0498,-1.0684331280107078,0.24965585683274702
5-18A,10.0,205.0351,-0.26581200668677285,0.2758649594584213
5-18A,10.0,206.0822,-0.7788489367232334,0.310513289648077
5-18A,10.0,209.0292,-0.7526132286006906,0.07406158854501524
5-18A,10.0,209.0814,-1.3733638828920844,0.4675954664939849
5-18A,10.0,211.0235,0.3423900630155219,0.11784985888659669
5-18A,10.0,211.9968,0.7922328319452829,0.14110587033242256
5-18A,10.0,212.0331,0.9720704868218641,0.23608319071634046
5-18A,10.0,212.9807,3.1188769409262265,0.18920980556133773
5-18A,10.0,213.014,-0.889516359498305,0.3326770223380124
5-18A,10.0,213.0384,-0.5957530772325701,0.1913675213865155
5-18A,10.0,213.1252,-0.23456690541582498,0.7793615158649958
5-18A,10.0,214.0488,0.006285827360713342,0.3972539844447326
5-18A,10.0,215.0331,-1.561825781953857,0.0005056108043497924
5-18A,10.0,216.1351,-1.1309059097098049,0.25116074961527357
5-18A,10.0,218.0335,-1.5058758717311795,0.0014034886443372873
5-18A,10.0,218.1034,-0.32878488922334176,0.04761386747606757
5-18A,10.0,220.0828,-0.39581820845905286,0.9057994902983252
5-18A,10.0,221.0443,-1.1639362965774875,0.01982265679690178
5-18A,10.0,221.0664,-1.0054204349119111,0.5157999907551478
5-18A,10.0,225.0399,-0.02553498521057118,0.5732242631973441
5-18A,10.0,225.0861,1.0459215773163582,0.7678888871752139
5-18A,10.0,225.0901,-0.8207152009353652,0.2850937197016573
5-18A,10.0,226.0135,1.938530328119492,0.2891766621422903
5-18A,10.0,226.0697,-1.4428226338515988,0.13603436336251978
5-18A,10.0,228.0501,2.3709415212645792,0.9142013510281352
5-18A,10.0,229.0122,0.41276663793035406,0.17673539074152386
5-18A,10.0,237.0614,1.5886448781786315,0.2668885130324952
5-18A,10.0,238.0945,-0.8256278873710858,0.3294087137956245
5-18A,10.0,240.0515,0.7262178790559919,0.024004822499785663
5-18A,10.0,241.0844,0.1540523296716755,0.7398119113994166
5-18A,10.0,242.0804,-0.1923939794258574,0.34801969783154074
5-18A,10.0,243.029,-0.35386288813273126,0.4927247319261404
5-18A,10.0,243.0625,0.39315465443139647,0.7724640572268326
5-18A,10.0,245.0444,-0.35029834402674964,0.21169987921617045
5-18A,10.0,246.0198,0.9325675352135077,0.16984949076132352
5-18A,10.0,246.064,-1.2509200545252788,0.005342839338696976
5-18A,10.0,251.0816,-0.44519933387337673,0.32827331600731263
5-18A,10.0,253.0119,-0.06814026456900713,0.030735279589139144
5-18A,10.0,253.0499,-0.5975050463066052,0.2643209674327394
5-18A,10.0,257.0072,1.6058128039857325,0.3865277868002006
5-18A,10.0,257.1028,-1.195648425694463,0.3774293368036787
5-18A,10.0,259.005,0.8281868468043456,0.7483999201912953
5-18A,10.0,259.0227,-1.4146210473465954,0.0761172857669646
5-18A,10.0,261.0385,0.45994657895111046,0.11250561379000651
5-18A,10.0,266.0703,1.2100465229799586,0.3181656899601373
5-18A,10.0,267.0724,-0.7388127758305416,0.014130094164190327
5-18A,10.0,268.02,1.4027244673110322,0.595205873585341
5-18A,10.0,269.0398,-0.5163492403224512,0.0491385433991066
5-18A,10.0,271.0612,-0.28937663595422625,0.436755982843989
5-18A,10.0,271.0815,-1.377371647726259,0.9994555297320132
5-18A,10.0,273.0021,3.2643211385389432,0.365224600490109
5-18A,10.0,274.0933,0.6197908367983123,0.26166999575030137
5-18A,10.0,275.0184,0.6183214873468996,0.48207773308958496
5-18A,10.0,275.0991,0.24991368562837624,0.0834882176488043
5-18A,10.0,277.1207,-1.0986088628498072,0.005794159701457982
5-18A,10.0,277.2169,-0.33478436328909067,0.3057495757159479
5-18A,10.0,279.2331,-0.3033075243666887,0.04248360871170349
5-18A,10.0,282.0839,-1.2123660582014704,0.47810415923447824
5-18A,10.0,283.2063,-0.21778599499295379,0.19209106314691662
5-18A,10.0,285.0972,-0.3189795803268356,0.5200904315992471
5-18A,10.0,287.0157,-0.8709934656835607,0.37766129573321466
5-18A,10.0,288.0725,0.3382251479126158,0.1926480285319041
5-18A,10.0,289.0333,0.7776014536686637,0.7712028725100093
5-18A,10.0,289.1044,0.9083600677641233,0.2465987794603097
5-18A,10.0,290.9677,0.20053785923452488,0.06713441023626812
5-18A,10.0,294.0479,-0.3663609268267529,0.6501404639430556
5-18A,10.0,300.0509,-0.02080445688020687,0.48974179138647916
5-18A,10.0,301.0333,0.33537856802441424,0.34193957225554045
5-18A,10.0,303.2326,0.038686528722275966,0.3027163967400861
5-18A,10.0,305.0207,-1.3268060147826837,0.00607322158111215
5-18A,10.0,306.0481,1.480717460288294,0.3316140706010503
5-18A,10.0,306.0765,-0.27431793053229747,0.015825481925763177
5-18A,10.0,308.0986,-0.4096869533948685,0.016819045705937192
