,Strain,ionMz,Rel. abs. distance,Rel. distance,Mean abs. distance,Mean distance,MAE1,MAE2,Mean MAE,Strain 1,Strain 2,p-value rel,p-value abs
28,yeaS,115.0038,0.051137887593422755,0.037115777205535015,162.9172732777892,118.24503323225682,2511.3033831035923,3860.382306109087,3185.84284460634,yeaS,WT,0.9,0.9
29,yeaS,115.0402,0.46916458510227804,0.46916458510227804,760.2257801167254,760.2257801167254,1652.2558365064647,1588.5078709715665,1620.3818537390157,yeaS,WT,0.0,0.0
30,yeaS,115.0767,0.38884553709319264,-0.38884553709319264,349.6249895837447,-349.6249895837447,832.4464659081975,965.825373328326,899.1359196182618,yeaS,WT,0.7,0.6
31,yeaS,116.0356,0.09756793259261913,-0.0027873076261077617,37.49600476340081,-1.071180840348218,359.28527645040987,409.32801209717024,384.3066442737901,yeaS,WT,0.9,0.9
32,yeaS,116.0718,0.6176761984740691,0.6176761984740691,10593.706130647886,10593.706130647886,26289.70330861859,8012.10775944258,17150.905534030586,yeaS,WT,0.1,0.1
33,yeaS,117.0194,0.0414983965706929,-0.025793040021291215,23167.100790269695,-14399.350510875322,532114.3287968342,584415.5954764722,558264.9621366533,yeaS,WT,1.0,1.0
34,yeaS,118.0513,0.34579064173576957,0.2938225393615836,340.0060228635935,288.9072779255599,1049.5544250267128,916.9882272374497,983.2713261320812,yeaS,WT,0.7,0.7
35,yeaS,118.9807,0.255323021536608,-0.2082776282892079,6001.557800983052,-4895.720790497231,24715.583692712637,22295.906026184908,23505.744859448772,yeaS,WT,0.5,0.5
36,yeaS,119.0503,0.5501509841475934,0.5501509841475934,1481.190293987963,1481.190293987963,2953.160311283108,2431.5080312917075,2692.334171287408,yeaS,WT,0.0,0.0
37,yeaS,120.0127,0.2573283893958174,0.23606938651105247,30.02861675625336,27.547823821802783,111.7668371729737,121.62067849723819,116.69375783510594,yeaS,WT,0.5,0.5
38,yeaS,120.9293,0.6731691396158694,0.4826443696893575,1253.4111145068107,898.6624337354182,2099.914356260512,1623.9970376041704,1861.9556969323412,yeaS,WT,0.2,0.1
